shift,edge,topk,window,hidden,MAE,STD,sMAPE
shift,edge,topk,window,hidden,MAE,STD,sMAPE
shift,edge,topk,window,hidden,MAE,STD,sMAPE
shift,edge,topk,window,hidden,MAE,STD,sMAPE
shift,edge,topk,window,hidden,MAE,STD,sMAPE
1,64,77,127.28743,0.11608,178.84705,0.11775
1,64,78,99.12790,0.12509,177.60147,0.11786
1,64,79,87.12192,0.10412,176.20947,0.11765
1,64,80,106.76311,0.14945,175.15726,0.11813
1,64,81,115.54292,0.13202,174.26749,0.11834
1,64,82,138.74002,0.15842,173.74503,0.11893
1,64,83,101.76312,0.11998,172.70181,0.11895
1,64,84,101.87019,0.15484,171.68993,0.11946
1,64,85,75.71617,0.10453,170.33818,0.11925
1,64,86,102.33038,0.13431,169.39362,0.11946
1,64,87,108.98483,0.12647,168.56610,0.11955
1,64,88,134.59300,0.17265,168.10699,0.12027
1,64,89,122.86568,0.13262,167.50377,0.12044
1,64,90,126.64422,0.15389,166.96616,0.12088
1,64,91,102.57594,0.11086,166.12991,0.12075
1,64,92,104.99265,0.13664,165.34610,0.12095
1,64,93,101.10017,0.14556,164.53287,0.12126
1,64,94,117.97729,0.15582,163.95093,0.12169
1,64,95,119.20756,0.14295,163.39854,0.12196
1,64,96,113.93423,0.14993,162.79533,0.12230
1,64,97,90.58385,0.12483,161.92531,0.12233
1,64,98,111.23255,0.15613,161.32182,0.12273
1,64,99,83.96208,0.11579,160.41171,0.12265
1,64,100,102.22117,0.15780,159.73506,0.12306
1,64,101,117.12930,0.14986,159.24535,0.12337
1,64,102,125.75691,0.16356,158.86479,0.12382
1,64,103,100.63802,0.13164,158.21056,0.12391
1,64,104,94.46272,0.14288,157.50224,0.12412
1,64,105,104.01450,0.12180,156.91447,0.12410
1,64,106,102.54282,0.14966,156.32347,0.12437
1,64,107,112.42528,0.12836,155.85144,0.12442
1,64,108,129.16380,0.13680,155.56754,0.12455
1,64,109,142.88016,0.14375,155.43399,0.12475
1,64,110,118.19098,0.13826,155.04605,0.12489
1,64,111,108.27875,0.12316,154.56390,0.12487
1,64,112,104.36778,0.11586,154.05171,0.12478
1,64,113,87.76057,0.10293,153.38210,0.12456
1,64,114,100.87876,0.12365,152.85707,0.12455
1,64,115,150.26498,0.17093,152.83141,0.12501
1,64,116,266.80637,0.25470,153.94881,0.12628
1,64,117,243.11435,0.23742,154.81448,0.12736
1,64,118,236.30383,0.25730,155.59804,0.12861
