From_FIPS,To_FIPS,Count
18053,39109,4928
18053,47119,4928
18055,18117,4928
18057,17031,4676
18057,17183,4870
18057,18005,9856
18057,18035,4932
18057,18063,9856
18057,18081,5845
18057,18087,9864
18057,18095,8766
18057,18097,74692
18057,26047,4928
18057,32003,9856
18057,36047,4928
18057,36061,3896
18057,39043,27126
18057,39049,4676
18057,39061,4928
18057,48375,4676
18057,55025,4676
18059,12011,4928
18059,12103,3896
18059,18063,9856
18059,18095,7792
18059,18097,13756
18059,32003,4928
18059,47119,6160
18061,1097,4676
18061,18051,11690
18061,18117,4928
18061,18175,7792
18061,21111,3896
18061,45019,4676
18061,47119,4928
18063,18005,4928
18063,18011,4928
18063,18063,711848
18063,18097,32184
18063,18133,9864
18063,19155,4676
18063,25025,3896
18063,37159,4932
18065,18065,106038
18065,18097,4932
18065,18139,4932
18067,17075,4928
18067,18067,16366
18067,18087,4932
18067,18095,3896
18067,32003,4928
18067,39043,4932
18067,47155,4676
18069,18069,61222
18071,18005,14784
18071,18143,4676
18071,54107,4932
18073,17075,24640
18073,17125,3896
18073,18089,4932
18073,19111,3896
18073,32003,4928
18075,18001,10521
18075,39043,4932
18075,39049,4676
18077,12005,4928
18077,18005,4928
18077,18051,4676
18077,18143,4676
18077,18175,3896
18079,18005,9856
18079,18029,3896
18081,12005,4928
18081,12071,4928
18081,17031,8572
18081,17075,4928
18081,18005,25872
18081,18063,18480
18081,18081,169884
18081,18097,47047
18081,18141,3896
18081,22051,4928
18081,32003,4928
18081,39043,4932
18081,39049,4676
18081,42011,4676
18081,47119,4928
18081,48439,4928
18083,18051,19873
18083,18063,4928
18083,38013,4932
18085,4019,4676
18085,17075,4928
18085,18039,3896
18085,21015,4928
18085,26127,4932
18085,39043,29592
18085,39049,4928
18087,18039,10056
18087,18113,15584
18087,18141,3896
18087,24041,4676
18087,39043,4932
18089,12009,3896
18089,17031,34090
18089,17043,9856
18089,17075,14784
18089,18087,4932
18089,18089,1191021
18089,18091,4928
18089,18167,4932
18089,21059,4928
18089,21125,4870
18089,25001,3896
18089,25025,4928
18089,26021,4676
18089,26127,4932
18089,32003,19712
18089,32007,4932
18089,39043,14796
18089,47105,4928
18089,47119,4928
18089,47155,4676
18089,47157,3896
18089,48439,4928
18089,55133,4932
18091,17031,3896
18091,18039,4870
18091,18089,4932
18091,18091,108662
18091,18141,14610
18091,47119,4928
18091,51510,4932
18093,6071,4928
18093,18005,4928
18093,18105,3896
18093,18117,4928
18093,18175,11688
18095,18005,4928
18095,18035,13563
18095,18063,14784
18095,18081,3896
18095,18095,57466
18095,18097,8824
18095,26047,9856
18095,39043,9864
18095,39075,4932
18097,13121,4928
18097,17029,4676
18097,17075,4928
18097,18005,4928
18097,18039,9856
18097,18051,11690
18097,18063,520884
18097,18081,20260
18097,18089,4932
18097,18097,272767
18097,18141,13636
18097,27053,4676
18097,28087,4932
18097,29189,3896
18097,32003,9856
18097,39043,24660
18097,39061,4928
18097,39109,4928
18097,40009,3896
18097,47107,4928
18097,47119,4928
18097,47155,4676
18097,48439,4928
18099,18039,13752
18099,18141,19480
18101,18051,4676
18103,17075,4928
18103,18067,4676
18103,18103,4932
18103,18141,3896
18103,39043,9864
18105,18005,9856
18105,18063,4928
18105,18089,4932
18105,18105,26072
18105,18175,3896
18105,26047,3896
18105,27137,4932
18105,39043,4932
18107,12083,4928
18107,18063,9856
18107,18133,4932
18109,12095,4928
18109,18005,9856
18109,18063,60116
18109,18081,8572
18109,18097,20948
18109,39061,6160
18109,47155,4676
18109,48201,4928
18111,12005,4928
18111,17075,167552
18111,18089,13563
18113,18003,4928
18113,18039,4928
18113,18113,123896
18117,18051,9352
18117,18117,166328
18117,18175,3896
18117,21015,4928
18119,18005,4928
18119,18063,4928
18119,18133,6165
18121,18063,4928
18121,18165,4928
18123,21059,4928
18125,18051,19873
18125,18097,4928
18127,12127,4932
18127,17031,15197
18127,17043,9856
18127,17197,4676
18127,18089,29588
18127,18091,3896
18127,25025,3896
18127,26021,4676
18127,26127,4932
18127,39043,6165
18127,47155,4676
18129,18051,4676
18131,17075,4928
18131,18089,6165
18133,17183,3896
18133,18063,56676
18133,18133,118112
18135,39173,3896
18137,18063,4928
18137,18137,4932
18137,21193,4928
18137,39049,4676
18137,47155,10521
18139,18139,9864
18139,25025,4676
18141,12086,4932
18141,12099,4932
18141,17031,4676
18141,18039,96722
18141,18091,7792
18141,18141,283434
18141,26021,29592
18141,26077,3896
18141,26147,4932
18141,34031,3896
18141,39043,14796
18141,45077,4928
18141,46043,4932
18141,47107,4928
18141,47155,4676
18141,48201,4676
18141,48439,4928
18141,51620,3896
18143,18051,4676
18143,18143,50655
18143,18175,21428
18145,18005,25872
18145,18081,13248
18145,18097,11097
18145,39023,4928
18147,18051,4676
18147,18173,7398
18147,21059,18480
18149,17075,7392
18149,18089,4932
18149,39043,4932
18149,55073,7014
18151,17197,4676
18151,18039,4928
18151,18051,4676
18151,18113,15584
18151,37159,4932
18151,39043,9864
18151,39171,9864
18153,18051,4676
18155,18005,4928
18155,18137,4932
18155,32003,4928
18157,18063,4928
18157,18097,3896
18157,18133,4932
18157,18175,3896
18157,21137,4928
18157,25025,4676
18157,39043,4932
18157,39049,4676
18159,18063,4928
18159,18067,4676
18159,18087,4932
18163,18051,23380
18163,18173,25893
18163,21059,9856
18163,21225,4928
18163,25023,4870
18163,39043,4932
18163,45043,3896
18163,47119,4928
18163,47125,4928
18165,12009,3896
18165,17183,16558
18165,18063,4928
18165,18165,16016
18165,39043,4932
18167,17029,4676
18167,17075,4928
18167,18005,4928
18167,18051,4676
18167,18063,4928
18167,18165,9856
18167,18167,82611
18167,23015,4676
18167,39049,4676
18169,18069,4928
18169,39043,11097
18169,51059,4928
18171,17183,9741
18171,21009,4928
18171,32003,4928
18173,18005,4928
18173,18173,146727
18173,21225,4928
18173,47093,4932
18175,4013,4932
18175,18117,12320
18175,18143,5845
18175,18175,85712
18177,18063,4928
18177,18065,4932
18177,18097,3896
18177,39049,9608
18179,18001,18704
18179,39061,4932
18183,12009,4676
18183,18051,4676
18183,18063,9856
18183,18069,4676
18183,18113,3896
18183,39043,4932
19001,18087,6165
19001,19029,4932
19001,19153,4932
19001,42081,4932
19001,47155,4676
19003,31055,4676
19005,19005,6818
19005,27055,8631
19007,19179,37012
19009,19029,4932
19009,19153,4928
19009,28121,3896
19011,19011,135386
19011,19103,4928
19011,19113,19925
19011,19127,4932
19011,19153,9860
19011,19163,4932
19013,8031,3896
19013,17031,4676
19013,17161,3896
19013,17183,3896
19013,19011,8766
19013,19033,9352
19013,19103,4928
19013,19153,4932
19013,19163,9608
19013,23009,4676
19013,31153,4928
19013,32003,4932
19013,39043,4932
19013,47093,4928
19015,19033,4676
19015,19153,9860
19015,48113,4928
19017,17097,4932
19017,19033,4676
19019,19011,10714
19019,19019,43830
19019,19163,4676
19019,39043,6165
19021,19027,4676
19021,19161,4932
19025,19027,4676
19025,19079,3896
19027,19027,12859
19027,19057,4870
19027,20121,4932
19027,37035,3896
19029,19029,18495
19029,42081,4932
19031,17161,3896
19031,19031,33758
19031,19103,9856
19031,19163,15773
19033,17201,4928
19033,19033,148463
19033,19067,24660
19033,19089,4676
19033,19153,6165
19033,27037,3896
19033,27145,4676
19035,19193,4928
19037,19153,4932
19037,26041,7014
19039,19153,11294
19039,19181,4928
19041,8031,3896
19041,19193,4928
19043,27109,4932
19045,19031,3896
19045,19163,86954
19047,19027,4676
19049,19033,4676
19049,19103,4928
19049,19153,100241
19049,19155,4676
19049,19179,10714
19049,19181,4928
19049,39043,4932
19049,48453,3896
19051,19179,65258
19051,47119,4928
19055,8031,3896
19055,19031,3896
19055,19033,4676
19055,19061,4676
19055,19163,4932
19055,55137,4676
19057,19057,499917
19057,19087,23376
19057,19103,4928
19057,19111,24350
19057,19179,7792
19057,20173,3896
19057,32003,4928
19057,55079,4676
19059,26047,3896
19061,1103,4676
19061,17031,4676
19061,19033,4676
19061,19061,49098
19061,19103,4928
19061,19155,4676
19061,19163,9608
19061,26103,4932
19061,26127,4932
19061,39051,3896
19061,42101,4932
19061,48439,4928
19061,55025,9352
19063,19161,4932
19063,27037,4932
19065,19005,3896
19065,19155,4676
19065,19163,4676
19067,19033,18704
19067,19067,61650
19069,19033,11690
19071,19155,9352
19071,31131,8766
19073,32003,4928
19075,19033,14028
19077,19033,4676
19077,19153,4928
19079,8031,3896
19079,19033,23380
19079,19079,22402
19079,47119,4928
19081,19033,36239
19083,19011,3896
19083,19033,15197
19085,19085,9802
19085,19155,19873
19085,32003,4928
19087,19033,4676
19087,19057,19460
19087,19087,134470
19087,19111,9740
19087,19163,4932
19089,19067,4932
19089,19089,51436
19089,27055,4932
19089,27109,4932
19091,34017,4676
19093,19155,4676
19093,19161,9864
19095,19057,7392
19095,19103,4928
19095,19113,4932
19095,39063,3896
19097,19061,8183
19097,19153,4932
19099,12005,4928
19099,19033,4676
19099,19057,3896
19099,19153,14796
19099,19179,7792
19099,19181,4928
19099,32003,4928
19099,39043,4932
19099,46103,4928
19101,19087,29220
19101,19179,44804
19103,6037,4676
19103,8059,4932
19103,19103,213988
19103,19163,9864
19103,19179,3896
19103,31055,3896
19103,34017,4676
19103,39043,4932
19103,56039,3896
19105,17201,4928
19105,19061,4676
19105,19103,4928
19105,19113,3896
19107,19103,4928
19107,19179,31168
19109,19033,4676
19109,19109,49280
19109,19147,4676
19111,19057,24388
19111,19087,22402
19111,19111,82790
19111,19163,4932
19113,17031,4676
19113,17043,4928
19113,17197,4676
19113,17201,4928
19113,19011,29220
19113,19031,3896
19113,19033,23380
19113,19057,7792
19113,19103,8824
19113,19113,80364
19113,19155,4676
19113,19163,9608
19113,20209,9856
19113,25025,4676
19113,27013,4928
19113,39043,11097
19115,19057,17196
19115,19087,10714
19115,19161,4932
19115,19163,4932
19117,19153,4932
19117,19179,3896
19119,19153,4932
19121,19153,9856
19121,19181,8624
19121,27109,7398
19121,32003,4928
19123,19155,4676
19123,19179,71102
19125,19153,14796
19125,19155,4676
19125,19179,7792
19125,19181,9798
19125,38017,3896
19127,19033,10521
19127,19127,42513
19127,19153,4932
19127,36061,4870
19129,19155,23380
19129,31025,4676
19129,31055,4676
19129,31153,4928
19131,19033,16366
19131,19067,9864
19131,19089,61957
19131,19103,4928
19131,19131,32142
19131,19155,4676
19133,19085,3896
19133,19155,5845
19133,31055,4676
19135,19179,35064
19137,19155,4676
19137,20209,4932
19137,22003,4932
19137,31153,9856
19139,8007,4676
19139,17161,4676
19139,19031,11097
19139,19057,3896
19139,19103,13752
19139,19163,24148
19141,27037,3896
19141,31055,4676
19145,19155,4676
19145,29095,4932
19147,19147,22211
19149,19149,14028
19149,19155,4676
19149,19193,9860
19149,26127,4932
19149,38017,3896
19151,19147,4676
19153,13021,4932
19153,19033,46760
19153,19061,4676
19153,19103,4928
19153,19111,3896
19153,19153,814873
19153,19155,18704
19153,19163,9352
19153,19179,3896
19153,19181,4928
19153,26041,4676
19153,26103,4932
19153,29077,3896
19153,29095,4676
19153,30061,3896
19153,31055,7792
19153,31109,4928
19153,32003,9856
19153,46099,4676
19153,48085,9352
19153,55025,4676
19155,4013,4676
19155,19057,3896
19155,19131,3896
19155,19155,405641
19155,20173,4676
19155,31055,60905
19155,31141,3896
19155,31153,9856
19155,32003,4928
19155,33017,3896
19155,46003,4928
19157,19011,3896
19157,19033,4676
19157,19103,4928
19157,19153,3896
19161,19155,4676
19161,19161,19728
19163,12009,7792
19163,17043,4928
19163,17161,39938
19163,17183,3896
19163,19031,4932
19163,19033,4676
19163,19103,18880
19163,19111,3896
19163,19155,5845
19163,19163,1393586
19163,24019,4676
19163,34017,4676
19163,37159,4932
19163,39043,9864
19165,5075,4928
19165,19029,4932
19165,19155,18704
19167,19061,4676
19167,19155,4676
19167,45019,5845
19169,1073,4928
19169,4017,4932
19169,19033,43253
19169,19087,3896
19169,19153,14792
19169,27003,4932
19169,27019,4676
19171,19011,3896
19173,20121,4932
19175,19153,4932
19177,19087,17532
19177,19111,7792
19177,19179,17532
19179,19087,6818
19179,19179,477260
19179,32003,4928
19179,48085,4676
19181,6073,4928
19181,19033,4676
19181,19079,3896
19181,19103,4928
19181,19153,34520
19181,19155,4676
19181,19179,3896
19181,19181,93832
19181,25025,3896
19183,19087,8766
19183,19103,14784
19183,19179,4870
19187,19079,3896
19187,19155,4676
19189,19033,21042
19189,19109,4928
19189,19131,3896
19189,19189,13552
19189,27139,4932
19189,31079,4928
19191,27055,9864
19191,27109,4870
19191,55053,3896
19191,55137,4676
19193,19149,4676
19193,19155,9352
19193,19193,182357
19193,27037,3896
19193,31027,4676
19193,31043,3896
19193,31055,9352
19193,53033,4932
19195,19033,19873
19195,19067,4932
19195,19131,3896
19195,19155,4676
19195,19189,4928
19195,55007,4928
19197,19033,12859
19197,19079,3896
19197,19087,5844
19197,19163,4932
20001,20091,4928
20001,20121,12330
20001,20173,4676
20003,18051,4676
20003,19155,4676
20003,20091,4928
20003,20121,55485
20005,47157,4676
20007,20151,20454
20009,4013,4676
20009,20009,71456
20011,29013,24660
20011,29097,4928
20011,31079,4928
20013,19155,4676
20015,12005,4928
20015,20015,36990
20015,20091,4928
20015,20125,4928
20015,20173,272334
20015,26097,3896
20015,47125,7392
20019,32003,4928
20021,40115,4928
20023,8125,4928
20025,1077,4932
20025,20173,4676
20025,20175,4932
20027,19155,4676
20031,20121,4932
20031,20173,9856
20035,20173,19873
20037,20125,4928
20037,29013,4932
20037,32003,4928
20037,48085,4676
20039,19057,3896
20045,20045,19712
20045,20091,18480
20045,20121,12330
20045,20125,4932
20045,23031,4928
20045,48085,4676
20045,48439,4928
20047,20151,3896
20047,39043,4932
20049,20173,9604
20049,27037,3896
20051,8031,4932
20051,20195,3896
20051,40137,4676
20055,20173,14417
20057,20069,4932
20059,20045,12320
20059,20091,14784
20059,20121,54252
20059,29013,4932
20059,39043,4932
20059,40119,3896
20059,51810,3896
20061,20061,9856
20067,20067,12330
20067,20173,3896
20069,20069,4932
20071,20173,4676
20077,20191,10714
20079,20173,17924
20081,20173,4676
20085,20177,7792
20087,19155,7014
20087,20177,3896
20087,29095,4676
20087,48085,4676
20091,6037,4676
20091,8031,3896
20091,12005,4928
20091,12086,7398
20091,20045,4928
20091,20091,779761
20091,20121,146727
20091,20173,17924
20091,20209,39432
20091,24033,3896
20091,25017,4870
20091,26097,3896
20091,26127,4932
20091,29037,19480
20091,29047,9352
20091,29095,43608
20091,31055,4676
20091,31109,4928
20091,32003,4928
20091,48453,4932
20091,51059,4928
20091,53033,4928
20095,20151,3896
20095,20173,4676
20097,20151,3896
20099,20125,34503
20103,12005,4928
20103,19155,4676
20103,20091,14280
20103,20209,9860
20103,29095,4932
20107,20091,12320
20107,20121,180018
20107,29013,20961
20111,20091,9856
20111,20121,4932
20113,20113,19712
20113,20173,14028
20119,20173,4676
20119,20175,4932
20121,12113,4676
20121,20091,70448
20121,20121,948177
20121,29047,3896
20121,29095,4932
20121,40101,4928
20123,39043,7398
20125,20125,315487
20125,20173,4676
20125,29041,4932
20125,40101,4928
20125,40143,4932
20129,20173,4676
20131,20173,4676
20131,48085,4676
20133,20121,9864
20133,20173,7014
20133,20205,3896
20133,40143,4932
20135,20173,3896
20137,31079,4928
20139,19155,4676
20139,20121,4932
20149,8125,4928
20149,31141,3896
20149,48375,4676
20151,20009,6160
20151,20151,42856
20151,20173,9352
20153,40143,4932
20155,13217,3896
20155,19155,4676
20155,20151,3896
20155,20155,46752
20155,20173,18956
20159,20173,14280
20159,31055,3896
20161,6037,9352
20161,12009,4928
20161,20009,4928
20161,20091,4928
20161,20173,4676
20161,29047,4676
20161,35001,4932
20161,48085,4676
20165,20173,4676
20167,12113,4676
20167,20009,4928
20169,19193,4928
20169,20173,4928
20169,29037,5844
20169,37159,4932
20173,8001,4676
20173,8101,4928
20173,20091,9856
20173,20125,4928
20173,20151,3896
20173,20173,1599705
20173,29095,6160
20173,31079,4928
20173,32003,4928
20173,32031,4932
20173,36061,4676
20173,40071,3896
20173,40143,4932
20173,48085,4676
20173,48121,4676
20173,56035,4932
20175,20173,4676
20175,20175,38223
20175,40027,4676
20177,19085,3896
20177,20091,14784
20177,20121,4932
20177,20173,13248
20177,20177,27272
20177,20209,4928
20177,23005,3896
20177,29037,3896
20177,48439,4928
20185,20151,3896
20187,20175,4932
20189,20173,6160
20189,20175,7398
20191,20173,22463
20191,20191,24350
20195,20195,8766
20207,20041,4928
20209,12095,4928
20209,20091,57148
20209,20121,4932
20209,20173,14280
20209,20209,35748
20209,29095,17791
20209,32003,14788
20209,48201,3896
21001,21009,17248
21001,21169,4928
21003,21009,13552
21003,47157,3896
21005,18063,6160
21005,21073,3896
21009,21009,327712
21009,21169,4928
21009,21227,9856
21009,47093,4928
21009,47149,3896
21011,21125,3896
21013,21013,3896
21013,21121,3896
21013,21125,3896
21013,47025,4928
21015,12023,3896
21015,21015,11088
21015,21037,4676
21015,21117,175344
21015,25023,3896
21015,34017,4676
21015,39061,19712
21015,47107,4928
21015,48085,5845
21015,55035,4676
21017,47119,4928
21019,21089,11088
21021,21021,29592
21021,21067,4932
21021,21073,3896
21021,21113,4932
21021,21137,24640
21025,21025,54544
21025,21193,17248
21027,21009,4928
21027,21059,4928
21029,18175,13636
21029,21111,3896
21029,54107,4932
21031,21141,4676
21031,21227,4928
21037,21015,4928
21037,21037,13248
21037,21117,114144
21037,39061,4928
21037,45077,4928
21041,21103,4928
21041,47155,4676
21043,1019,3896
21043,21049,4928
21045,21021,4932
21045,21137,4928
21047,1077,4932
21047,21047,4676
21047,29189,4928
21047,47125,9856
21049,21049,55440
21049,21117,4928
21049,47155,4676
21051,21051,135630
21051,21125,12662
21051,21193,18480
21055,21225,4928
21059,1053,4932
21059,12005,4928
21059,18051,4676
21059,18173,4932
21059,21059,151032
21059,32003,6160
21061,21009,6160
21061,21227,4928
21065,21021,4932
21065,21065,3896
21067,12005,4928
21067,12023,4870
21067,12073,4928
21067,13121,4932
21067,15003,4676
21067,19057,3896
21067,21015,4928
21067,21021,4932
21067,21049,4928
21067,21067,105254
21067,21073,7792
21067,21113,9860
21067,21117,9856
21067,21121,3896
21067,21193,4928
21067,21209,6165
21067,39043,4932
21067,39049,9860
21067,39061,4928
21067,48085,4676
21069,21069,9864
21069,21113,4932
21069,21135,4932
21071,21051,4932
21071,21119,6160
21071,21125,4870
21071,21193,4928
21071,47155,4676
21073,21073,41882
21073,21209,4932
21073,39049,4932
21077,21117,6160
21079,1077,4932
21079,21021,4932
21079,21067,6160
21079,21113,36981
21081,18029,3896
21081,21037,4676
21081,21117,3896
21081,21209,4932
21081,26097,3896
21081,45019,4928
21085,21193,4928
21085,21227,4928
21085,47093,4928
21087,21009,9856
21087,21113,4932
21089,21089,36960
21091,21059,4928
21091,47119,4928
21093,21227,9856
21093,39043,4932
21093,47119,4928
21095,21051,4932
21095,21125,7792
21095,21193,9856
21095,47093,3896
21095,47155,4676
21095,47163,4676
21097,21073,3896
21097,21117,4928
21099,21009,39424
21099,48331,4928
21101,18163,4676
21101,21059,4928
21101,21107,4932
21101,21225,38192
21103,12095,4928
21103,21103,16016
21107,21107,17262
21109,21051,12330
21109,21125,4870
21109,47155,4676
21111,1077,4932
21111,6037,4932
21111,8031,3896
21111,12005,4928
21111,12035,4928
21111,12086,3896
21111,13059,4676
21111,15003,4676
21111,18063,4928
21111,21009,9856
21111,21067,4932
21111,21073,3896
21111,21111,122349
21111,26107,3896
21111,29189,4928
21111,32003,4928
21111,34017,11690
21111,39043,19728
21111,47119,4928
21111,47155,9352
21111,48339,4928
21111,51620,3896
21111,54081,4676
21113,21009,4928
21113,21113,274910
21113,21137,4928
21115,21025,3896
21115,21193,18480
21117,6037,4932
21117,21037,9352
21117,21117,1384762
21117,39043,11097
21117,39049,3896
21117,39061,4928
21117,39173,9740
21117,45019,4676
21117,51550,4932
21119,12127,4932
21119,21119,4928
21119,21125,5844
21119,21193,156464
21119,39057,4928
21119,45043,3896
21121,21051,4932
21121,21121,39934
21121,21125,17532
21121,21209,4932
21121,21235,4932
21121,28081,5845
21121,42003,4928
21123,21093,3896
21125,1051,4928
21125,21009,4928
21125,21051,14796
21125,21067,4932
21125,21121,25324
21125,21125,126620
21125,21193,4928
21125,39037,4676
21125,47093,7392
21125,47107,4928
21125,47155,9352
21129,21025,3896
21129,21125,3896
21131,21025,8766
21131,21051,18495
21131,21125,3896
21131,21193,130592
21133,21125,3896
21133,21193,27104
21133,32003,4928
21133,47163,4676
21133,51195,4932
21135,21135,12330
21137,21021,9864
21137,21113,4932
21137,21121,4870
21137,21125,3896
21137,21137,16016
21141,21009,4928
21141,21059,4928
21141,21141,300573
21141,21227,4928
21141,25023,3896
21143,21225,7392
21145,26047,4928
21149,21059,4928
21151,21025,3896
21151,21067,14796
21151,21073,3896
21151,21113,4932
21151,21117,4928
21151,21125,3896
21151,21137,4928
21151,32003,4928
21151,37159,4932
21151,38003,4676
21151,47107,9856
21151,47155,4676
21151,51195,4932
21153,47123,4676
21155,21009,9856
21155,21021,4932
21155,37159,4932
21157,17031,4676
21157,29187,3896
21157,48121,4676
21159,12095,4928
21161,21135,4932
21167,21021,9864
21167,21113,9864
21167,21137,9856
21169,21009,57904
21169,21169,11088
21171,21009,25872
21171,21171,17248
21173,21049,4928
21173,21067,4928
21173,21069,6165
21173,21173,14028
21177,21059,4676
21177,21141,14532
21177,47119,9856
21179,19155,4676
21179,21009,4928
21179,21111,4676
21179,21179,14796
21183,12005,7392
21183,12095,4928
21183,21059,22176
21185,18175,3896
21185,21111,5845
21185,21117,4928
21185,25023,4870
21187,39061,3896
21189,21025,3896
21191,21117,23808
21191,37159,4932
21193,21025,18506
21193,21051,4932
21193,21125,12662
21193,21193,359744
21195,21193,11088
21195,39043,4932
21197,21025,7792
21197,21049,4928
21199,21009,4928
21199,21125,3896
21199,21137,4928
21199,32003,4928
21199,47093,4928
21203,21121,3896
21203,21125,11688
21203,21137,4928
21205,39049,3896
21205,45043,4870
21205,54107,4932
21207,21113,6160
21207,47155,9352
21207,54107,4932
21209,21067,4932
21209,21073,3896
21209,21209,48087
21211,21067,10841
21211,37055,4932
21211,47149,3896
21213,21141,9856
21213,21227,4928
21213,31109,4928
21215,21125,3896
21217,21009,9856
21217,21021,4932
21219,21141,8183
21219,21227,4928
21221,21141,4928
21223,13121,5845
21225,21009,4928
21225,21225,320320
21225,32003,4928
21227,21009,20944
21227,21141,19460
21227,21227,39424
21227,39063,3896
21229,47155,4676
21233,21059,4928
21233,21225,22176
21235,1077,4932
21235,17075,4928
21235,21121,21428
21235,21125,21428
21235,21235,34524
21235,28047,3896
21235,47107,4928
21237,21025,7792
21237,21051,4932
21237,21067,4928
21237,21193,4928
21239,21067,4932
22001,12005,4928
22001,12127,4932
22001,22019,22600
22001,22055,64684
22001,22063,4928
22001,22079,4928
22003,22003,194814
22003,22011,3896
22003,22019,21040
22003,22079,23608
22005,12095,4928
22005,22005,9352
22005,22033,154650
22005,22051,4928
22005,22057,4932
22005,22063,9856
22005,22079,4928
22005,22093,16620
22005,22127,4932
22005,27003,4928
22005,28035,4932
22005,28047,3896
22005,40143,4932
22005,47107,4928
22005,48453,4932
22007,22033,9864
22007,22057,14796
22007,22093,8828
22009,22003,4932
22009,22009,17262
22009,22033,4676
22009,22055,3896
22009,22079,49880
22009,23005,3896
22011,22003,9864
22011,22011,60968
22011,22019,132468
22011,22055,4676
22011,32003,4928
22011,48239,4676
22011,48423,4928
22013,22127,6165
22013,48439,6160
22015,12005,4928
22015,22015,45584
22015,22017,9864
22015,22079,7792
22015,42101,4676
22015,48085,21042
22015,48135,4932
22015,48167,4676
22015,48201,4676
22015,48439,24640
22015,51620,3896
22017,6037,4676
22017,12005,4928
22017,22015,4928
22017,22017,159250
22017,22033,14540
22017,22079,17648
22017,37159,4932
22017,48085,28056
22017,48201,6165
22017,48375,4676
22017,48439,19712
22019,12009,4928
22019,15003,4676
22019,22003,9864
22019,22011,24408
22019,22019,2307450
22019,22055,3896
22019,22079,9856
22019,28047,5844
22019,48085,4676
22019,48135,7398
22019,48201,32460
22019,48215,6160
22019,48355,3896
22019,48439,4928
22019,48453,4932
22021,22073,9864
22021,22079,7392
22021,22127,4932
22021,28151,3896
22023,22019,31948
22023,48245,4928
22027,47155,4676
22029,12009,3896
22031,22017,4932
22031,22031,10776
22031,46081,4928
22031,48085,5845
22033,1073,4928
22033,6037,4928
22033,12005,4928
22033,12009,3896
22033,13009,4928
22033,20209,4928
22033,22005,4676
22033,22019,12468
22033,22033,758064
22033,22047,4928
22033,22051,4928
22033,22055,4676
22033,22063,59136
22033,22071,3896
22033,22079,13694
22033,28067,4676
22033,28071,4676
22033,32003,11088
22033,39043,4932
22033,47107,4928
22033,47119,6160
22033,48085,4676
22033,48201,6165
22033,48245,4928
22033,48439,4928
22035,48423,3896
22037,22033,3896
22039,22003,18495
22039,22011,4928
22039,22019,3896
22039,22055,9352
22039,40119,3896
22039,48471,4928
22041,22073,4932
22041,48113,7792
22043,22079,140094
22043,22127,9864
22045,22055,25716
22045,22057,5844
22045,22079,3896
22045,34003,4676
22045,48439,4928
22047,22033,19216
22047,22047,35728
22047,22093,3896
22047,32003,4928
22047,48239,4676
22049,22127,4932
22051,12005,4928
22051,12033,4932
22051,12086,3896
22051,12095,14784
22051,12113,19873
22051,13089,6160
22051,13121,4928
22051,18141,3896
22051,22051,708462
22051,22071,24648
22051,22075,14784
22051,22079,21428
22051,22127,4932
22051,37129,4932
22051,39061,4932
22051,48085,5845
22051,48113,3896
22051,48201,23364
22051,48439,11088
22051,48453,13760
22053,22019,44028
22053,22079,7792
22053,48439,4928
22055,4013,3896
22055,6071,4928
22055,12113,4676
22055,12127,4932
22055,13121,4928
22055,22003,4932
22055,22019,13248
22055,22033,8828
22055,22055,296129
22055,22079,16616
22055,22099,4932
22055,25025,4676
22055,26047,4928
22055,48121,5845
22055,48201,14280
22055,48245,4928
22055,48439,4928
22055,48453,8828
22057,22019,3896
22057,22057,138293
22057,22071,4928
22057,22079,3896
22057,22093,49798
22057,22109,33496
22057,48201,4676
22059,5069,4676
22059,22073,4932
22059,22079,31858
22059,22109,4928
22061,22073,4932
22061,22079,3896
22061,48085,4676
22061,48201,4870
22061,48439,16016
22063,6037,4676
22063,22005,4676
22063,22019,3896
22063,22033,74588
22063,22051,4928
22063,22055,4676
22063,22063,326480
22063,22079,9856
22063,22093,11688
22063,22127,4932
22063,25001,5845
22063,34003,4676
22063,37159,4932
22063,48021,4928
22063,48029,4928
22063,48239,4676
22063,48439,4928
22067,47155,4928
22069,6037,4676
22069,22033,4932
22069,22069,4676
22069,22079,69212
22069,22127,16029
22069,48085,4676
22071,1073,4928
22071,1077,4932
22071,6037,4676
22071,12033,9856
22071,12086,3896
22071,13121,9604
22071,21117,4928
22071,22011,3896
22071,22033,9864
22071,22047,4928
22071,22051,89959
22071,22071,67968
22071,36119,4932
22071,39089,3896
22071,48085,4676
22071,48167,4676
22071,48201,14284
22071,48439,11088
22073,1003,5844
22073,12005,4928
22073,12113,4676
22073,22033,4932
22073,22073,24660
22073,22079,31400
22073,22109,4928
22073,22127,4932
22073,40087,4932
22073,48029,4928
22073,48085,23380
22073,48201,8828
22073,48439,22176
22075,12033,4928
22075,22051,14788
22075,22075,44352
22075,24041,5845
22075,28047,3896
22075,28067,4676
22075,28073,4676
22075,28087,4676
22075,48239,4676
22075,48439,4928
22077,22033,14540
22077,22055,8572
22077,48423,3896
22079,1077,4932
22079,12009,4928
22079,22003,76446
22079,22011,4928
22079,22019,3896
22079,22033,4932
22079,22055,3896
22079,22079,874988
22079,22127,4932
22079,48085,4676
22081,22069,4676
22085,12033,4928
22085,22079,3896
22087,22051,17248
22087,22071,14784
