From_FIPS,To_FIPS,Count
16083,41059,5064
16083,49035,3572
16083,53005,5068
16085,16001,5068
16087,16001,3572
17001,10919,6335
17001,19103,5068
17001,19153,5076
17001,29111,5076
17001,48355,3572
17005,17005,12670
17005,17119,5068
17007,17031,12220
17007,17043,5064
17007,17063,5068
17007,17111,12441
17007,55025,10152
17007,55133,5068
17009,17169,16458
17011,13285,5076
17011,17011,50008
17011,17063,20268
17011,17099,18990
17011,19163,5076
17015,17043,5064
17015,39113,5076
17015,55079,5068
17017,11190,5068
17017,17169,22788
17019,17031,14981
17019,17183,5064
17021,17021,54567
17021,17077,5076
17023,17029,10136
17023,17101,4465
17023,18173,5076
17023,46125,3572
17025,17101,3572
17027,18083,3572
17027,29099,3572
17027,29113,5064
17029,17029,76020
17029,17031,5076
17029,17041,10152
17029,17043,5064
17029,20031,5076
17031,4005,5064
17031,5007,4465
17031,6013,5064
17031,6037,12672
17031,6047,5076
17031,6059,8636
17031,8031,5076
17031,12011,8640
17031,12057,5076
17031,12086,8640
17031,12095,5076
17031,13121,5068
17031,17031,7625134
17031,17043,741963
17031,17055,10136
17031,17063,112743
17031,17089,5064
17031,17093,6345
17031,17097,12660
17031,17111,10136
17031,17119,7602
17031,17125,7614
17031,17197,130320
17031,18005,5068
17031,18039,5064
17031,18071,5076
17031,18087,26649
17031,18089,5064
17031,18097,8636
17031,18167,3572
17031,19061,5068
17031,19163,10152
17031,22071,21310
17031,25001,5076
17031,25025,7144
17031,26037,5068
17031,26081,10152
17031,26093,10136
17031,26139,5064
17031,27031,5076
17031,27053,5064
17031,27163,5068
17031,29105,15204
17031,29189,5076
17031,31055,17738
17031,32003,22364
17031,36053,5064
17031,36061,10140
17031,36081,5076
17031,37051,3572
17031,38017,3572
17031,38049,5068
17031,39003,5064
17031,39035,5068
17031,39049,5076
17031,39061,5068
17031,39095,3572
17031,39113,6345
17031,45033,10152
17031,47037,5068
17031,47187,5068
17031,48113,5076
17031,48121,5064
17031,48201,5076
17031,48435,5076
17031,51059,5064
17031,51810,3572
17031,53049,3572
17031,53053,8037
17031,55025,41869
17031,55079,5068
17031,55133,5068
17031,55141,5068
17033,17079,5076
17033,17101,20539
17033,18083,6335
17033,51087,5068
17035,16065,3572
17035,17029,5068
17037,17031,11394
17037,17043,21522
17037,17097,5064
17037,17103,3572
17037,18039,5064
17039,17125,5076
17041,17041,59643
17041,47187,5068
17043,13089,5068
17043,16083,5064
17043,17031,274393
17043,17043,1030405
17043,17063,25340
17043,17089,10128
17043,17093,6345
17043,17119,5068
17043,17197,53387
17043,18087,5076
17043,18097,5358
17043,19155,10136
17043,22071,3572
17043,26037,5068
17043,26081,20304
17043,29189,10152
17043,32003,3572
17043,36081,5076
17043,37019,5068
17043,39035,3572
17043,39113,5076
17043,47187,10136
17043,48085,5064
17043,48201,7614
17043,48439,10132
17043,48453,5064
17043,51510,5064
17043,55025,16497
17043,55111,11421
17043,60730,5068
17045,17029,7602
17045,17101,3572
17045,42043,5064
17047,17047,76140
17047,17101,8037
17047,17193,30456
17047,18163,5068
17049,17101,3572
17049,18097,5068
17049,18105,3572
17053,17091,5064
17055,17055,349692
17055,29105,5076
17055,29189,5068
17057,17031,3572
17057,17063,5064
17057,17125,5076
17057,17143,5076
17057,17169,18990
17057,17179,5358
17061,17137,22842
17063,17031,14758
17063,17063,616608
17063,17099,10128
17063,17197,21902
17063,19163,5076
17065,17055,5068
17065,17193,5076
17065,18039,5064
17067,17067,5076
17067,18105,3572
17069,18173,5068
17071,19057,6345
17073,17011,3572
17073,17043,5064
17073,17063,7596
17073,17161,20304
17073,19163,30456
17073,39061,5068
17075,17091,22788
17075,17183,3572
17075,17197,8883
17075,18111,5076
17077,17055,5068
17077,17077,120555
17077,17113,5068
17079,8037,3572
17079,17079,5076
17081,8037,3572
17081,17055,12670
17081,17077,5076
17083,17119,10152
17083,17137,5076
17085,12055,5068
17085,17031,5064
17085,17099,5064
17085,19061,12670
17085,40109,3572
17087,17055,5068
17089,6037,5064
17089,6059,5064
17089,12001,5076
17089,12099,3572
17089,17031,61420
17089,17043,67928
17089,17063,17724
17089,17089,221604
17089,17093,10140
17089,17097,5064
17089,17111,16466
17089,17113,5068
17089,18087,5076
17089,19163,5076
17089,25025,3572
17089,26081,5076
17089,29189,5076
17089,31141,5064
17089,37173,5068
17089,38017,3572
17089,45033,5076
17089,45057,3572
17089,55133,5068
17089,81170,5068
17091,17031,19066
17091,17063,11399
17091,17091,159516
17091,17197,11421
17093,17031,31466
17093,17043,10128
17093,17063,79802
17093,17093,74811
17093,17197,31865
17093,18097,5076
17093,26081,5076
17093,26125,5068
17093,29105,5064
17093,51153,3572
17093,55025,5076
17095,4005,5064
17095,13039,5064
17095,17067,6335
17095,17169,5064
17095,17187,7144
17095,19163,5076
17097,4005,10128
17097,4013,3572
17097,9011,5076
17097,12057,5076
17097,12095,5068
17097,12103,5068
17097,17031,141386
17097,17043,25320
17097,17063,5068
17097,17089,5064
17097,17097,276718
17097,17111,84889
17097,17197,7144
17097,18127,5068
17097,19103,11403
17097,22071,8640
17097,26163,3572
17097,29019,7144
17097,36047,6335
17097,36053,5064
17097,39003,6330
17097,47037,3572
17097,51153,3572
17097,55025,8648
17097,55059,15196
17097,55141,5068
17099,12055,5068
17099,12101,5064
17099,17031,12208
17099,17063,122831
17099,17093,5076
17099,17099,121672
17099,17111,5068
17099,18087,5076
17099,19163,5076
17099,55111,5076
17101,17079,5076
17101,17101,203604
17101,18083,12212
17103,17031,5076
17103,17089,5064
17103,17099,15192
17103,17103,13395
17103,18015,3572
17103,55025,5076
17105,17063,25320
17105,17091,10128
17105,17197,15192
17107,17179,5064
17107,29183,5064
17109,17031,3572
17109,17169,5064
17111,5007,3572
17111,11001,3572
17111,12071,5064
17111,17031,34572
17111,17043,68364
17111,17089,5064
17111,17097,17736
17111,17111,999349
17111,18097,3572
17111,18127,5068
17111,21015,5068
17111,47037,5068
17111,55079,8640
17111,55095,3572
17113,12099,3572
17113,13281,7144
17113,17089,5064
17113,17113,49445
17113,17203,10136
17113,29105,5076
17113,55079,5068
17115,17115,71064
17115,17119,6335
17115,26047,3572
17117,17119,11421
17117,17137,5076
17119,17031,5068
17119,17055,10136
17119,17119,659724
17119,17137,5076
17119,18039,5064
17119,18163,5068
17119,29019,3572
17119,29099,7144
17119,29105,15228
17119,29113,5064
17119,29183,3572
17119,29186,5076
17119,29189,12682
17119,29510,10128
17119,40143,3572
17119,47155,5068
17119,55025,5076
17125,17125,52029
17125,39003,7596
17129,17125,5076
17131,17063,15200
17131,17111,5068
17131,19163,19035
17133,29189,10144
17133,47001,5068
17135,13031,5064
17135,17101,4465
17135,17135,13959
17135,29077,5076
17137,17125,5076
17137,17137,126900
17137,17169,5064
17141,17031,5068
17141,17043,10140
17141,17103,3572
17141,27031,5076
17143,8001,3572
17143,8059,5064
17143,17043,7596
17143,17063,6335
17143,17089,6330
17143,17143,41608
17143,17179,23218
17143,19163,15228
17143,20209,5064
17143,29105,5076
17145,12109,3572
17145,17055,5068
17145,17077,5076
17145,29183,3572
17149,17137,5076
17149,18127,6335
17149,21093,5068
17151,47155,5068
17153,17077,5076
17157,17077,10152
17157,17163,6330
17157,29099,3572
17159,17047,5076
17159,17079,5076
17159,17101,11609
17161,12001,5076
17161,12071,5064
17161,17043,5064
17161,17063,8869
17161,17161,151011
17161,19163,274104
17161,54075,5076
17161,55101,3572
17163,13145,5064
17163,17055,5068
17163,17119,10152
17163,17163,44310
17163,18097,10136
17163,18163,5068
17163,20031,5076
17163,24510,5076
17163,29105,10152
17163,29510,5064
17163,39017,5076
17163,60670,5068
17167,5007,3572
17167,6059,5076
17167,12099,3572
17167,17021,5076
17167,17063,5064
17167,17169,5064
17167,17197,3572
17167,20209,5064
17167,29105,5076
17169,17169,110142
17169,19163,5076
17171,17137,13959
17171,17169,5064
17171,20209,5064
17175,17063,5064
17177,19163,5076
17177,55025,5076
17179,12071,3572
17179,17043,5064
17179,17125,5076
17179,17179,89984
17179,18097,3572
17179,19163,11421
17179,29105,5076
17181,12005,5064
17181,17055,5068
17181,17077,5076
17183,17063,5068
17183,17183,7144
17183,17197,7614
17183,18097,8640
17183,18127,5068
17185,17101,19646
17185,17193,5076
17185,18083,3572
17185,47037,4465
17187,17137,5076
17187,17187,3572
17187,19163,5076
17191,17031,3572
17191,17047,12690
17191,17055,5068
17191,17193,5076
17193,17191,6335
17193,17193,38070
17195,17099,5064
17195,17161,5076
17195,19061,6335
17195,19163,45684
17197,4021,5064
17197,6073,5076
17197,12087,5064
17197,12109,5068
17197,13139,5068
17197,17031,167663
17197,17055,5068
17197,17063,177289
17197,17089,5064
17197,17119,5068
17197,17197,648177
17197,18039,10128
17197,18087,5076
17197,18097,8640
17197,18127,5068
17197,19163,5076
17197,20031,5076
17197,29189,5076
17197,36053,10128
17197,37183,5068
17197,39095,5076
17197,39159,3572
17197,47187,5068
17197,55025,5076
17199,12103,5064
17199,17055,87423
17199,17077,27918
17199,37109,6345
17199,48323,5064
17201,12105,5076
17201,17031,12220
17201,17043,5064
17201,17063,6330
17201,17089,6330
17201,17201,41971
17201,29019,3572
17201,47037,5358
17201,47089,3572
17201,47157,5068
17201,48323,5064
17201,55025,5068
17201,55027,5076
17201,55051,3572
17201,55059,5068
17201,55079,5068
17203,17143,5068
17203,17179,7144
17203,17203,8869
18001,17055,5068
18001,18009,3572
18001,18039,5064
18001,18105,3572
18001,18151,5064
18003,12086,5068
18003,17093,5064
18003,18003,25340
18003,18009,10716
18003,18015,3572
18003,18033,5076
18003,18039,25320
18003,18087,10152
18003,18097,7144
18003,18151,26586
18003,18157,12502
18003,26099,5064
18003,29097,5076
18003,39003,20256
18003,39161,5064
18003,48085,5064
18005,18005,223160
18005,18071,25380
18005,18081,5076
18005,18097,7144
18007,18157,12690
18009,18009,106267
18009,18035,5076
18009,18065,5076
18011,18015,3572
18011,18057,26641
18011,18097,189354
18011,18105,3572
18011,39049,5076
18013,18081,5076
18013,18105,12212
18013,37025,5068
18015,18009,3572
18015,18015,135736
18015,18017,8648
18015,18097,5068
18015,18157,8648
18017,1013,3572
18017,18015,7144
18017,18017,131036
18017,18157,3572
18017,18163,5068
18019,1003,5064
18019,11010,5068
18019,12005,5064
18019,18019,95112
18019,18071,5076
18019,18083,5068
18019,18143,38070
18019,18173,5068
18019,21015,5068
18019,21093,5068
18019,21111,6335
18019,39061,5064
18021,17063,7602
18021,18105,3572
18021,18107,5076
18021,18167,3572
18021,19163,5076
18021,39113,5076
18023,18015,7144
18023,18057,5076
18023,18097,19005
18023,18157,5076
18023,39049,5068
18023,39151,5076
18025,18037,5076
18027,18037,16497
18027,18083,22325
18027,18105,7144
18027,18173,6335
18029,18097,5076
18029,22071,5064
18029,39061,48198
18031,18005,10144
18033,18033,20304
18033,18039,5064
18033,18151,5064
18033,39003,5064
18033,47113,5076
18035,18005,5068
18035,18009,26790
18035,18035,121683
18035,18039,17724
18035,18065,10152
18035,18097,13937
18035,21015,5068
18035,39061,5064
18035,39095,5068
18037,18037,218214
18037,18083,3572
18037,18163,5068
18037,18173,5068
18039,17031,3572
18039,17093,5076
18039,18039,2114287
18039,18087,36801
18039,18097,7144
18039,18141,13724
18039,21015,5068
18039,26021,5076
18039,26081,15228
18039,39003,5064
18039,48143,5064
18041,39061,5076
18043,1003,5064
18043,12097,5064
18043,18019,18990
18043,18071,5076
18043,18143,5076
18043,21093,5068
18043,21111,16250
18043,29105,6345
18043,40136,5068
18043,51580,3572
18045,18071,5076
18045,18097,12212
18045,18107,5068
18047,8037,3572
18047,18005,5068
18047,39017,5076
18047,39061,5076
18049,18039,10128
18049,18083,3572
18049,18097,3572
18051,12109,5076
18051,18037,5076
18051,18051,16967
18051,18083,7144
18051,18097,3572
18051,18105,3572
18051,18163,177376
18051,18173,20296
18051,29189,3572
18051,32003,3572
18053,17031,3572
18053,18009,9823
18053,18015,3572
18053,18035,5076
18053,18053,10136
18053,18097,3572
18053,26081,5076
18053,50510,5068
18055,12103,3572
18055,18083,24111
18055,18097,3572
18055,18105,80996
18057,1003,5064
18057,4005,5064
18057,8059,5064
18057,11001,7144
18057,12017,5076
18057,12071,5064
18057,12099,5068
18057,13051,5068
18057,13059,5064
18057,18009,3572
18057,18035,5064
18057,18057,39088
18057,18065,5076
18057,18087,5076
18057,18097,282614
18057,18105,7144
18057,18143,6345
18057,18151,5064
18057,18157,15792
18057,29077,5076
18057,32003,3572
18057,37019,15204
18057,39061,17746
18057,40109,3572
18057,42077,5068
18057,47037,3572
18057,48029,5064
18057,51087,6335
18059,18057,15784
18059,18065,5076
18059,18097,106012
18059,29105,6330
18059,37067,5064
18059,39049,5068
18059,39095,5076
18059,45033,5076
18059,53011,5076
18061,12005,5064
18061,18019,10128
18061,18037,5076
18061,21093,10136
18061,21111,12678
18061,22071,3572
18061,29105,5076
18061,32003,3572
18063,18015,3572
18063,18087,5076
18063,18097,122370
18063,18105,4465
18063,18109,20272
18063,45033,5076
18063,54075,5076
18065,18035,15228
18065,18037,7596
18065,18065,157356
18065,18097,12212
18065,39113,5076
18067,5007,3572
18067,12009,10140
18067,18015,3572
18067,18017,7144
18067,18039,5064
18067,18097,8648
18067,18157,5076
18067,18159,35476
18067,21089,3572
18067,60375,5068
18069,1003,5064
18069,18003,5068
18069,18015,3572
18069,18087,5076
18069,18151,5064
18069,26081,5076
18071,12099,3572
18071,18005,5076
18071,18071,275337
18071,18097,5068
18071,18143,7614
18071,29105,5076
18073,12107,3572
18073,12119,5064
18073,17031,3572
18073,18087,5076
18073,18089,5076
18073,26081,5076
18075,12099,3572
18075,18009,10716
18075,18035,5076
18075,18065,5076
18075,21067,5064
18075,39107,5068
18075,39109,5076
18077,12119,5064
18077,18077,5068
18077,18143,29187
18079,1003,5064
18079,12055,7602
18079,18005,10144
18079,18071,24099
18079,21195,5064
18079,42043,5064
18079,47037,3572
18081,1003,5064
18081,12086,5064
18081,12099,3572
18081,13121,5064
18081,17031,3572
18081,18005,5076
18081,18037,5076
18081,18081,219537
18081,18083,3572
18081,18097,76641
18081,18109,5068
18081,36053,5064
18081,37019,3572
18081,45051,5064
18083,17101,43757
18083,17193,5076
18083,18083,358185
18083,18105,3572
18083,18163,5068
18083,18167,5358
18083,18173,5068
18083,48201,5076
18085,12119,5064
18085,13121,5064
18085,17063,5068
18085,18039,353214
18085,18087,5076
18085,18097,3572
18085,18127,5068
18085,19155,5068
18085,44007,5064
18085,47187,5068
18087,18039,134196
18087,18087,33793
18087,18127,5068
18087,18141,5076
18087,18151,18764
18087,26149,6335
18089,4005,5064
18089,17031,185030
18089,17063,10136
18089,17111,10136
18089,17197,5076
18089,18039,10128
18089,18087,11421
18089,18089,125373
18089,18097,15181
18089,18157,3572
18089,21111,6345
18089,22071,5068
18089,26081,5076
18089,28051,5076
18089,29105,5076
18089,39003,5064
18089,39061,5068
18089,42003,5068
18089,55079,5068
18091,17031,5076
18091,17063,5068
18091,18141,5076
18091,26081,5076
18091,39003,5064
18093,18037,5076
18093,18083,3572
18093,18087,5076
18093,18093,21138
18093,18097,5068
18093,18105,29469
18095,18009,3572
18095,18035,5076
18095,18039,5064
18095,18057,3572
18095,18081,5076
18095,18087,5076
18095,18095,10152
18095,18097,36068
18095,18107,5068
18095,18109,5068
18095,24510,5076
18095,51580,3572
18097,6037,3572
18097,17031,5076
18097,18005,6345
18097,18037,5076
18097,18039,10128
18097,18057,3572
18097,18081,16497
18097,18087,8648
18097,18093,5064
18097,18097,1566920
18097,18105,12212
18097,18107,5076
18097,18151,5064
18097,18167,3572
18097,19155,5068
18097,27143,3572
18097,29105,10152
18097,29213,5064
18097,32003,5068
18097,35006,3572
18097,37067,5064
18097,39017,5076
18097,39061,16467
18097,39109,5076
18097,51840,5068
18099,18039,15192
18099,18089,5064
18099,18127,5068
18099,19163,5076
18101,18037,10152
18101,18105,3572
18101,80859,5068
18103,18017,7144
18103,18097,5068
18105,6059,5076
18105,18005,10144
18105,18037,5076
18105,18097,10132
18105,18105,361704
18105,39049,3572
18105,39061,5068
18105,47155,5068
18107,18097,28912
18107,18107,124205
18107,18157,3572
18107,18167,3572
18107,29105,5076
18109,5007,3572
18109,5009,5076
18109,17101,3572
18109,18081,15228
18109,18083,3572
18109,18097,14971
18109,18105,7144
18109,18109,10136
18111,18089,5076
18111,18097,5068
18113,17031,3572
18113,17063,5068
18113,18039,289918
18113,18087,10152
18113,18151,16458
18113,26081,5076
18113,42043,5064
18117,6059,5064
18117,18009,3572
18117,18037,15216
18117,18093,3572
18117,18097,5064
18117,18105,3572
18117,18143,5076
18119,4005,5064
18119,18097,8640
18119,18105,51214
18121,1003,5064
18121,18009,3572
18121,18057,5068
18123,18037,5076
18123,18173,5068
18125,17101,3572
18125,18037,24099
18125,18163,5064
18127,12099,5076
18127,17031,10716
18127,17063,5068
18127,18089,15204
18127,18097,3572
18127,26081,5076
18127,29189,10152
18127,39159,3572
18129,18083,3572
18129,18163,65426
18129,18173,5068
18129,29105,5076
18131,18097,5068
18133,18035,5076
18133,18097,5068
18133,18107,5076
18133,26163,3572
18135,11001,3572
18135,18035,5076
18135,18087,5076
18135,18097,3572
18135,18159,5068
18135,39109,5076
18137,18005,5068
18137,18097,5076
18137,39003,3572
18137,39017,7596
18139,12087,5068
18139,18065,7614
18139,48355,3572
18141,6037,5076
18141,11001,5068
18141,17031,3572
18141,17063,5068
18141,18039,86092
18141,18087,15228
18141,18097,5068
18141,18141,44744
18141,26021,16497
18141,26081,15228
18141,26093,5068
18141,27163,5068
18141,39003,5064
18141,41059,5064
18141,47155,5068
18143,18071,7614
18143,18097,10136
18143,18143,308367
18143,47187,5068
18145,13139,5068
18145,18005,5076
18145,18081,5076
18145,18087,5076
18145,18097,23829
18147,18037,5076
18147,18083,5068
18147,18163,6335
18147,18173,5068
18147,21059,6345
18151,18151,67675
18151,39095,6345
18151,39159,3572
18153,17101,3572
18153,18083,7144
18153,18151,3572
18153,18167,3572
18153,39049,5068
18157,12105,5076
18157,17031,3572
18157,18009,3572
18157,18015,16074
18157,18087,13959
18157,18089,5064
18157,18097,12220
18157,18157,201818
18157,18173,5068
18157,26125,3572
18157,39031,5064
18157,39049,5076
18157,47155,5068
18159,17203,5068
18159,18159,129234
18159,39109,5076
18161,13015,3572
18161,39017,5076
18163,12099,3572
18163,17047,5076
18163,17101,8930
18163,18051,3572
18163,18083,3572
18163,18105,7144
18163,18163,572159
18163,18173,41829
18163,29189,5076
18163,47087,5064
18167,18083,3572
18167,18105,3572
18167,18167,102695
18169,18087,5076
18171,18097,5068
18171,18157,9917
18171,21067,5064
18173,18051,3572
18173,18097,10136
18173,18105,10716
18173,18163,29141
18173,18173,144518
18173,21111,5076
18173,22071,6330
18173,26081,5076
18175,12087,6335
18175,18019,10128
18175,18071,5076
18175,18143,15228
18175,19103,5068
18175,25025,3572
18177,12087,5068
18177,12119,5064
18177,18009,3572
18177,18035,5076
18177,18065,5076
18177,25025,3572
18177,31055,5068
18177,39057,3572
18177,39107,5076
18177,47125,5064
18179,8059,5064
18179,18009,8930
18179,18087,5076
18179,18151,10128
18179,37173,5068
18179,39159,3572
18181,12103,3572
18181,18009,3572
18181,18015,24111
18181,18017,4465
18181,18039,8862
18181,18097,5068
18181,18157,22842
18183,18033,5076
18183,18039,10128
18183,18087,10152
18183,18143,5076
19001,19021,3572
19001,19049,20991
19001,31055,10136
19001,31141,5064
19003,29021,5076
19003,48201,5076
19005,19089,3572
19007,12055,5068
19007,18097,5068
19007,19153,15216
19007,19163,5076
19007,31055,10136
19009,19029,5076
19009,19049,3572
19009,31055,5068
19011,17063,5068
19011,19011,110142
19011,19103,5068
19011,19113,29141
19011,19127,5076
19011,47001,5068
19013,12055,5068
19013,17063,5068
19013,19013,15181
19013,19049,3572
19013,19061,5068
19013,19127,5076
19013,19163,5076
19013,31055,35476
19013,40017,5068
19013,50070,5068
19013,55141,5068
19015,19015,122341
19015,19153,5064
19015,19169,17766
19015,31055,17738
19017,19013,7144
19017,19153,5064
19017,31055,10136
19019,18039,5064
19019,19049,3572
19021,18097,5068
19021,19021,95551
19021,19161,10136
19021,19193,5068
19021,31055,7602
19023,19013,3572
19023,19023,39246
19025,19021,3572
19025,19161,5068
19027,19027,4465
19027,19049,3572
19027,19155,10136
19027,19161,11403
19027,31055,21539
19029,19029,192822
19029,19153,7596
19029,19155,15204
19029,19163,5076
19029,31055,24069
19031,17043,5064
19031,18097,5068
19031,19113,5068
19031,19163,48222
19033,19023,10128
19033,19033,6345
19035,19021,40185
19035,19153,5076
19035,19193,5068
19039,12031,5076
19039,19049,13395
19039,31055,5068
19041,19021,3572
19041,19193,5068
19041,27105,3572
19045,19163,88830
19047,19021,7144
19047,19047,5068
19047,19161,5068
19047,31055,5068
19049,17063,5068
19049,19049,357424
19049,19153,48170
19049,31055,48146
19049,55095,3572
19051,19153,15228
19053,12087,5076
19053,19153,5064
19055,18039,5064
19055,19113,5068
19055,31055,5068
19057,19057,11411
19057,19153,59643
19059,12107,3572
19059,19021,3572
19059,19059,17724
19061,4013,5076
19061,17063,10136
19061,19049,4465
19061,19061,247017
19061,31055,35476
19061,55025,5076
19063,19063,8930
19065,19113,5068
19065,19127,5076
19067,4019,5064
19067,19023,6330
19067,19113,6335
19067,19163,6345
19067,29213,5064
19069,19013,3572
19069,19127,5076
19071,19161,5068
19071,31055,5068
19073,19073,10152
19073,31055,5068
19075,19049,3572
19075,19127,31725
19077,19049,30599
19077,19161,5068
19077,31055,15204
19079,17063,5068
19079,19015,8037
19079,19169,5076
19079,31055,17738
19081,19153,5076
19081,40109,5064
19083,19127,22842
19083,20031,5076
19083,31055,10136
19085,19153,5076
19085,19155,5068
19085,29077,5076
19085,31055,15196
19087,19057,5068
19087,19153,10152
19087,19183,5068
19089,19089,25897
19091,31055,5068
19093,19021,10716
19093,19161,5068
19093,31055,5068
19095,19011,16458
19095,19113,10136
19095,19163,5076
19095,31055,5068
19097,8059,5076
19097,19061,5064
19097,19163,15228
19099,19049,25456
19099,19125,5068
19099,19127,24111
19099,19153,93906
19099,19163,5076
19099,19169,5076
19099,31055,5068
19101,19153,21573
19101,19183,5068
19101,20087,5064
19101,31055,5068
19103,11001,3572
19103,17031,3572
19103,19011,5064
19103,19049,7144
19103,19103,5068
19103,19113,60816
19103,19163,26649
19103,19183,15204
19103,31055,50680
19103,55025,5076
19103,55051,3572
19105,19011,5064
19105,19089,7144
19105,19153,5068
19105,19163,5076
19105,31055,10136
19105,55025,6345
19107,17063,5068
19107,19011,5064
19107,19153,29175
19107,19163,5076
19107,19183,5068
19109,19063,7144
19109,31055,5068
19111,19153,24111
19111,20209,5064
19111,31055,5068
19113,4005,5064
19113,12087,5068
19113,13295,5064
19113,17063,5068
19113,19011,22788
19113,19103,5068
19113,19113,576485
19113,19127,5076
19113,19153,21546
19113,19163,5076
19113,31055,72219
19113,32003,5068
19113,45033,5076
19113,55051,3572
19115,19163,10152
19115,19183,5068
19117,19049,3572
19117,19153,5076
19117,31055,5068
19119,18097,5068
19119,19141,3572
19119,31055,6335
19121,19049,56044
19121,19153,25344
19121,19155,5068
19121,25025,3572
19121,31055,5068
19123,19049,3572
19123,19153,82485
19125,19011,5064
19125,19029,5076
19125,19049,15181
19125,19125,41811
19125,19127,5076
19125,19153,83733
19125,27019,3572
19125,31055,11403
19127,19127,503793
19127,19153,10128
19127,19163,5076
19127,19169,10152
19127,27053,5064
19127,31011,5076
19127,31055,8869
19129,29021,5076
19129,31055,5068
19129,31109,5076
19131,27031,5076
19131,27037,5064
19133,19155,5068
19135,19153,15216
19135,31055,5068
19137,19029,10140
19137,19155,5068
19137,31055,10136
19139,17043,5064
19139,18039,5064
19139,19103,5068
19139,19163,100251
19139,19183,5068
19139,41029,5064
19141,31055,5068
19143,19193,5068
19143,27105,3572
19145,31055,7602
19147,19021,3572
19149,19049,3572
19149,19193,22800
19149,31055,39277
19151,19021,20539
19153,11001,3572
19153,12071,5064
19153,12099,3572
19153,17031,5064
19153,17063,16466
19153,19021,5358
19153,19049,362681
19153,19057,7614
19153,19125,5068
19153,19127,5076
19153,19153,1303143
19153,19163,15228
19153,19183,5068
19153,20209,5064
19153,21067,5064
19153,26049,5076
19153,29019,3572
19153,29183,11421
19153,29189,5068
19153,31055,315483
19153,32003,3572
19153,37129,5076
19153,37183,5064
19153,48029,5064
19155,12009,5064
19155,19029,5076
19155,19049,6251
19155,19155,66815
19155,19193,5068
19155,20209,5064
19155,31055,119102
19155,31153,3572
19157,4005,5064
19157,13051,5068
19157,19011,5064
19157,19103,5068
19157,19127,5076
19157,19153,15192
19157,31055,10136
19159,19049,3572
19161,18097,5068
19161,19021,16967
19161,19153,10152
19161,19161,119098
19163,12087,5076
19163,12099,3572
19163,17043,15192
19163,17063,15204
19163,17161,5076
19163,18071,5076
19163,19163,3133161
19163,37129,5076
19163,45057,3572
19163,53067,5068
19163,55025,5068
19163,55101,3572
19165,18127,6335
19165,19029,5076
19165,19155,5068
19165,31055,12670
19167,19021,3572
19167,19141,3572
19167,19193,5068
19167,31043,3572
19167,31055,26607
19167,46125,3572
19167,48355,3572
19167,80010,5068
19169,17031,5064
19169,19011,6330
19169,19049,3572
19169,19127,20304
19169,19153,30444
19169,19163,5076
19169,19169,74871
19169,27053,5068
19169,31055,43078
19169,55025,5076
19171,19061,5068
19171,19113,5068
19171,19127,55836
19173,20031,5076
19173,29021,5076
19175,19029,5076
19175,19049,5358
19175,19163,5076
19177,19153,10152
19179,19153,129420
19179,29021,5076
19179,31055,16471
19181,19049,72932
19181,19153,274862
19181,19163,5076
19181,26123,5068
19181,31055,15204
19181,55061,5064
19183,19113,5068
19183,19153,10140
19183,19183,89957
19183,31055,11403
19185,19153,5076
19187,19153,10152
19187,19161,5068
19187,27037,5064
19187,31055,10136
19191,27045,3572
19193,19021,3572
19193,19153,5076
19193,19193,40528
19193,29021,5076
19193,31043,7144
19193,31055,88690
19195,56033,5076
19197,27031,7614
19197,31055,10136
19197,39003,5064
20001,20031,6345
20001,20099,5064
20003,20031,5076
20003,20091,5064
20003,20107,3572
20005,20031,5076
20005,20043,5068
20005,20087,5064
20005,20209,5064
20005,29021,7614
20007,40143,3572
20009,20031,5076
20011,5007,3572
20011,20107,18753
20011,20209,5064
20013,20031,5076
20013,29021,5076
20015,8051,5064
20015,18039,5064
20015,20031,22842
20015,20035,5064
20015,20057,5076
20015,20173,15228
20017,20031,7614
20021,19163,5076
20021,20031,5076
20021,20099,5064
20021,29097,27436
20025,40153,5076
20029,20091,3572
20031,20031,88830
20031,20209,5064
20035,5007,3572
20035,20035,15192
20035,20173,5076
20037,5007,7144
20037,20037,69743
20037,20091,5064
20037,20209,5064
20037,29095,5076
20037,29097,10152
20037,29113,5064
20043,20043,22806
20043,29021,27918
20045,13117,5068
20045,20031,5076
20045,20045,16497
20045,20087,11394
20045,20091,17498
20045,20209,70896
20045,29021,12690
20045,29189,5076
20051,20209,5064
20051,31047,5064
20055,8059,5076
20055,20055,39339
20057,20031,5076
20057,20057,92355
20059,20031,10152
20059,20037,5076
20059,20091,4465
20059,20209,12660
20061,6071,5064
20061,13051,5068
20061,20031,5076
20061,31055,5068
20061,31105,5068
20067,80010,5068
20069,20057,5076
20073,20031,19035
20073,40113,5076
20079,19153,5064
20079,20031,5076
20079,20079,7614
20079,20155,5064
20079,20209,5064
20085,20087,5064
20085,20177,6335
20085,56021,5076
20087,20087,201294
20087,20177,7602
20087,20209,21522
20091,5007,22325
20091,5009,5076
20091,8031,5076
20091,8059,10128
20091,11001,3572
20091,12017,5076
20091,12081,5076
20091,17031,12212
20091,19049,5064
20091,19163,5076
20091,20031,26649
20091,20037,5076
20091,20091,910547
20091,20177,5068
20091,20209,362894
20091,22071,5068
