From_FIPS,To_FIPS,Count
16013,41039,4812
16013,53057,4812
16017,16017,44397
16017,30059,6030
16019,16019,59580
16019,16065,14472
16019,37019,5028
16019,56023,7944
16027,4013,3972
16027,16001,163611
16027,16027,57192
16027,16053,4824
16027,16073,4812
16027,36029,4824
16027,41019,5028
16027,41049,10056
16027,48029,3972
16027,53071,5028
16027,80310,4812
16035,16001,3972
16037,8085,5028
16037,16053,4824
16039,6085,3972
16039,16001,15084
16041,6037,3972
16041,80310,4812
16043,16065,60300
16043,40050,4812
16043,48121,4824
16045,16001,6285
16045,16027,3972
16045,16061,3972
16045,32031,6285
16049,16061,10923
16051,8069,3972
16051,16019,3972
16051,16053,4824
16051,16065,36180
16053,16053,7236
16053,16083,5028
16055,16055,40902
16055,30081,3972
16055,31055,5028
16055,41039,4812
16055,41049,5028
16055,55139,3972
16061,16061,14895
16065,16019,3972
16065,16065,291852
16067,16065,4824
16069,16061,3972
16069,41049,5028
16069,53023,3972
16071,49005,4824
16073,16001,10056
16073,16027,7944
16073,16073,4812
16075,16001,15021
16075,16027,3972
16075,41019,5028
16081,16019,3972
16081,16065,7236
16083,16053,7236
16083,16083,35196
16083,20031,4824
17001,1125,7236
17001,17001,14436
17001,17137,14436
17001,18035,4824
17001,29027,15888
17001,29189,5028
17001,47037,4812
17005,17005,13827
17005,17081,4824
17005,17119,44904
17005,17121,4812
17005,37173,4812
17007,1115,4824
17007,16053,4824
17007,17007,9624
17007,17031,9852
17007,17055,5028
17007,17111,25938
17007,17195,4812
17007,17201,9648
17007,18127,5028
17007,24033,5028
17007,47155,4824
17007,51190,4812
17007,55139,3972
17009,17001,4812
17009,17137,4812
17011,17063,15084
17011,17089,3972
17011,17195,10827
17011,56021,3972
17017,17137,38496
17019,6037,4824
17019,17019,91356
17019,17031,16728
17019,17053,9648
17019,17091,4812
17019,17115,4812
17019,17119,5028
17019,18081,4812
17019,18167,7944
17019,22119,3972
17019,26005,3972
17021,17019,3972
17021,17111,4824
17021,17115,4812
17021,18081,4812
17021,18169,3972
17021,50510,4812
17023,17063,5028
17023,18167,55608
17025,17081,15678
17025,17121,4812
17027,17081,29298
17027,17119,48441
17027,17121,42105
17027,17163,9930
17027,29189,5028
17027,47155,5028
17029,17029,61593
17029,17091,4812
17029,18163,5028
17031,1089,6285
17031,1125,14472
17031,2068,9648
17031,4005,3972
17031,4013,9000
17031,5119,4824
17031,6001,4824
17031,6037,8796
17031,6059,3972
17031,6065,4824
17031,6085,3972
17031,9003,5958
17031,10030,4812
17031,12086,14868
17031,12087,3972
17031,12103,5028
17031,15009,4812
17031,16027,3972
17031,17019,7944
17031,17031,4003830
17031,17043,116553
17031,17063,91761
17031,17089,12756
17031,17091,63759
17031,17097,66219
17031,17111,217794
17031,17119,5028
17031,17197,96870
17031,17201,14472
17031,18003,4965
17031,18005,6285
17031,18089,1210341
17031,18127,20112
17031,19103,5028
17031,20031,9648
17031,20045,3972
17031,20177,7542
17031,21067,4965
17031,25025,3972
17031,26005,7944
17031,26061,4812
17031,26081,4824
17031,26125,5028
17031,26163,14799
17031,29095,3972
17031,29143,3972
17031,29189,4812
17031,31055,9852
17031,32003,9648
17031,33005,3972
17031,34007,5028
17031,35001,4824
17031,36029,9648
17031,36047,4812
17031,36119,8421
17031,37173,7218
17031,39047,4812
17031,39061,10056
17031,39173,5028
17031,40050,4812
17031,40143,4824
17031,42059,6285
17031,42115,3972
17031,42133,3972
17031,47037,13596
17031,47155,9648
17031,47179,4812
17031,47187,5028
17031,48029,3972
17031,48201,5028
17031,51003,3972
17031,51650,4824
17031,55025,10056
17031,55079,14028
17031,55139,3972
17031,60650,9624
17031,60710,4812
17031,81190,4812
17033,18081,4812
17033,18097,5028
17033,18167,11916
17035,17029,5028
17035,47155,4812
17037,17031,3972
17037,17043,4812
17037,17089,9648
17037,17091,4812
17037,17093,4812
17037,17111,33768
17037,17197,4812
17037,17201,4824
17037,26163,12909
17037,47155,6285
17037,55055,7944
17037,55105,4812
17039,17115,13233
17041,17041,6030
17041,17115,4812
17041,18163,5028
17043,1125,9648
17043,6001,12060
17043,12095,4812
17043,15003,5028
17043,16027,5958
17043,16065,6030
17043,17031,100071
17043,17043,397533
17043,17063,16341
17043,17089,27240
17043,17091,19248
17043,17093,4812
17043,17097,4824
17043,17111,40257
17043,17197,9636
17043,17201,4824
17043,18085,7944
17043,18089,4812
17043,18105,5028
17043,18169,3972
17043,19155,5028
17043,20031,9648
17043,20045,3972
17043,23005,4824
17043,26139,3972
17043,32003,4824
17043,37025,5028
17043,37183,4824
17043,39035,3972
17043,39047,4812
17043,41051,4812
17043,42111,3972
17043,45051,4824
17043,47037,8937
17043,48121,4824
17043,53033,9624
17043,55133,10056
17045,13121,6030
17045,17029,5028
17045,18097,5028
17045,18167,51636
17049,17049,19296
17049,17081,8796
17049,17121,4812
17051,17049,15678
17051,17081,4824
17051,17119,3972
17051,47037,3972
17053,17019,3972
17053,17053,77184
17053,17091,16002
17053,29019,4812
17055,17055,304194
17055,17081,126984
17055,17163,3972
17055,17181,6015
17055,21021,4824
17057,17161,4812
17057,40050,4812
17061,17137,15639
17063,17031,6285
17063,17063,66621
17063,17091,36090
17063,17093,4824
17063,17111,4824
17063,17197,14436
17063,18089,7218
17063,47155,4824
17065,17055,5028
17065,17081,42210
17067,19103,4824
17067,29027,7944
17069,39049,5028
17069,51190,4812
17073,17031,4824
17073,17063,5028
17073,17137,4812
17073,17161,36090
17073,19061,4812
17073,27003,5028
17073,29077,3972
17075,17063,4812
17075,17091,221352
17075,18097,5028
17077,17055,17598
17077,17081,9648
17077,17163,3972
17077,17181,4812
17077,29133,5028
17079,18167,7944
17081,17055,10056
17081,17081,542055
17081,17121,4824
17081,18163,4965
17083,17083,21654
17083,17119,23832
17083,51710,6015
17085,17111,4824
17085,19061,18261
17087,17031,4812
17087,17055,5028
17087,17181,10827
17087,39047,4812
17089,1003,5028
17089,17031,56496
17089,17043,33696
17089,17063,5028
17089,17089,449553
17089,17093,26520
17089,17099,3972
17089,17111,149952
17089,17161,4812
17089,17195,4812
17089,17197,4812
17089,17201,8442
17089,18089,6015
17089,21015,5028
17089,26125,5028
17089,31055,5028
17089,47037,4812
17089,48201,3972
17089,51121,4824
17089,55055,3972
17089,55087,3972
17091,17031,19680
17091,17091,1386261
17091,17111,4824
17091,17197,21684
17091,18035,4824
17091,18089,14436
17091,27139,3972
17091,55079,4824
17093,1125,4824
17093,17031,3972
17093,17043,39711
17093,17063,30168
17093,17089,31212
17093,17091,3972
17093,17093,209820
17093,17099,3972
17093,17111,9648
17093,17197,9624
17093,18081,4812
17093,26125,5028
17093,55027,4824
17093,60650,4812
17095,19061,4812
17097,1051,6285
17097,1081,4824
17097,6037,5028
17097,6059,3972
17097,9001,4824
17097,12069,4812
17097,15009,4812
17097,17031,129063
17097,17043,4824
17097,17097,355266
17097,17111,163968
17097,18035,4812
17097,18039,4824
17097,18089,4812
17097,21179,4812
17097,22089,3972
17097,24031,6030
17097,25025,4824
17097,26033,4824
17097,26163,3972
17097,29077,3972
17097,31055,5028
17097,36061,4812
17097,37147,8796
17097,47037,5028
17097,47155,4812
17097,55025,10056
17097,55055,3972
17097,55073,5028
17097,55079,24936
17097,55087,3972
17097,55097,5028
17099,4019,4824
17099,17031,3972
17099,17063,53619
17099,17093,27726
17099,17099,47358
17099,28059,4824
17101,12131,4824
17101,18083,5028
17101,18163,5028
17101,18173,5028
17103,17093,4824
17103,17161,4812
17103,17195,21654
17105,17019,3972
17105,17053,4824
17105,17091,16002
17105,17113,5028
17105,17203,5028
17107,17107,7944
17107,17115,9624
17107,17137,4812
17107,17203,5028
17107,47017,4824
17109,17137,4812
17109,19065,4824
17109,47037,3972
17111,17031,23610
17111,17089,9624
17111,17111,2096022
17111,17201,4824
17111,21015,5028
17111,21093,4824
17111,21111,3972
17111,22105,4812
17111,39035,5028
17111,39061,5028
17111,40019,4824
17111,55025,5028
17111,55079,9852
17111,55097,5028
17111,55105,4812
17111,55133,5028
17111,55139,8937
17113,17019,3972
17113,17031,9840
17113,17053,9648
17113,17063,5028
17113,17111,9852
17113,17113,30168
17113,17119,4824
17113,17137,4812
17113,17197,4812
17113,17203,5028
17113,18085,3972
17113,19153,3972
17115,17107,3972
17115,17115,98646
17115,29189,3972
17115,45051,4824
17117,17005,5028
17117,17115,4812
17117,17119,11916
17117,29027,5958
17119,5119,4824
17119,17005,3972
17119,17119,974460
17119,17121,28872
17119,17163,3972
17119,17181,4812
17119,18169,3972
17119,29027,15888
17119,29189,17784
17119,47187,5028
17119,51191,4812
17119,55087,4824
17121,17055,5028
17121,17081,243612
17121,17119,17874
17121,17121,233556
17121,20031,4824
17123,17063,10056
17123,17123,9648
17125,17107,3972
17127,17181,4812
17129,17137,4812
17131,17111,4824
17131,17161,4812
17131,47141,3972
17131,47155,4824
17133,17081,4824
17133,17119,29790
17133,17163,10923
17133,29051,4824
17133,29189,31011
17135,5119,4824
17137,17055,5028
17137,17107,7944
17137,17137,329622
17137,29027,3972
17137,47037,4812
17137,48367,4812
17139,17029,5028
17141,17007,3972
17141,17031,4812
17141,17141,65334
17141,17201,14472
17141,55105,4812
17143,17031,6015
17143,17063,27654
17143,17081,4824
17143,17137,4812
17143,17143,15084
17143,18097,5028
17143,39061,5028
17143,47155,4812
17145,17081,24120
17145,17163,9930
17145,29023,4824
17147,17019,3972
17147,17115,4812
17147,48201,3972
17149,17137,9624
17151,17081,4824
17151,21145,3972
17151,47037,3972
17153,17181,4812
17155,17063,10056
17155,17091,6015
17155,17111,4824
17155,17123,4824
17157,17055,5028
17157,17119,22839
17157,17163,51636
17157,45051,4824
17157,47141,3972
17159,17121,10827
17159,18147,4824
17161,17063,20112
17161,17161,677289
17163,6093,4824
17163,12086,4812
17163,15009,4812
17163,17119,51453
17163,17121,4812
17163,17163,154908
17163,29019,4812
17163,29027,23832
17163,29077,4965
17163,29099,4824
17163,29189,26352
17163,36059,4824
17163,47157,4812
17165,13051,4812
17165,17081,9648
17165,17121,14436
17165,17181,4812
17165,18109,4824
17165,47037,3972
17167,17031,3972
17167,17083,4812
17167,17107,4965
17167,17119,5028
17167,17137,19248
17167,17167,87384
17167,18089,4812
17167,29189,7944
17167,47037,4812
17167,47155,4812
17167,48441,3972
17167,50450,4812
17167,81190,4812
17169,17137,9624
17171,17137,16842
17173,17049,9648
17173,17115,6015
17177,17097,4812
17177,17141,9648
17177,17177,14895
17177,18003,3972
17177,49041,4824
17177,55105,4812
17177,55111,3972
17179,17019,3972
17179,17091,4812
17179,17137,4812
17179,17179,6030
17179,18173,5028
17179,37021,3972
17179,40050,4812
17179,51190,4812
17179,55097,5028
17181,17055,5028
17181,17181,60150
17183,17031,4812
17183,17091,8784
17183,17183,4812
17183,18117,7218
17183,18167,3972
17183,21015,5028
17185,18167,3972
17187,17063,6285
17187,18089,4812
17189,17081,77184
17189,17163,10923
17189,18163,3972
17191,17081,67890
17191,17191,5028
17193,17081,9648
17193,17191,11313
17193,18163,5028
17193,47155,4812
17195,8085,5028
17195,17043,4812
17195,17063,5028
17195,17111,9648
17195,17195,135939
17197,8001,5028
17197,12086,4812
17197,12099,4824
17197,17031,315009
17197,17043,115992
17197,17063,76677
17197,17089,8796
17197,17091,138708
17197,17093,4812
17197,17099,3972
17197,17111,14676
17197,17119,6285
17197,17197,625122
17197,18005,3972
17197,18085,7944
17197,18089,180474
17197,26005,3972
17197,26125,5028
17197,29019,4812
17197,33013,3972
17197,42077,5028
17197,45045,5028
17197,47141,4812
17197,47187,5028
17197,55133,5028
17199,5085,3972
17199,17055,84219
17199,17081,14472
17199,17119,5028
17199,17181,4812
17199,47155,9624
17199,48167,4812
17201,12105,4812
17201,13153,4824
17201,17007,3972
17201,17063,5028
17201,17111,187134
17201,17141,9648
17201,17201,45828
17201,26003,4824
17201,51250,4812
17201,55055,7944
17201,55079,4812
17201,55139,4965
17203,17063,5028
17203,17113,5028
17203,17203,15084
17203,54039,5028
17203,80930,4812
18001,18003,57441
18001,18005,3972
18001,18097,10056
18003,17081,4824
18003,18001,3972
18003,18003,1525032
18003,18035,14460
18003,18039,4824
18003,18053,4824
18003,18085,32769
18003,18113,14436
18003,18167,3972
18003,18169,7944
18003,18179,11916
18003,26005,3972
18003,39085,4824
18003,39095,3972
18003,39153,5028
18003,55087,4824
18005,18005,220977
18005,18081,8784
18005,18109,4824
18005,18163,9852
18005,22071,4812
18005,26019,4824
18007,17091,9624
18009,18035,26514
18009,18169,3972
18011,6001,4824
18011,18005,3972
18011,18035,9636
18011,18057,10056
18011,18097,176805
18011,18105,5028
18011,18167,7944
18011,19153,3972
18011,21227,4824
18011,27031,4812
18011,27037,5958
18011,39049,5028
18013,18005,21909
18013,18081,3972
18013,37173,4812
18013,39047,4812
18015,18157,4812
18017,17063,5028
18017,18089,4812
18017,18159,5028
18017,18169,3972
18019,18005,16944
18019,18043,3972
18019,18145,4812
18019,18167,3972
18019,21093,4824
18019,21111,36420
18021,17091,4812
18021,18027,4812
18021,18167,44685
18021,18173,5028
18021,29027,4965
18023,18039,4824
18023,18057,5028
18023,18097,17598
18023,18157,4812
18023,18169,4965
18023,47155,4824
18025,18117,4812
18027,5119,4824
18027,18027,27669
18027,18083,5028
18027,18109,4824
18029,18035,6030
18029,18097,10056
18029,39009,4824
18029,39061,82704
18029,47065,3972
18029,47155,4812
18031,18145,18045
18033,18003,123132
18033,18113,9624
18033,47155,4812
18035,18003,3972
18035,18035,1365345
18035,18095,4824
18035,18097,5028
18035,18127,5028
18035,18173,5028
18035,26037,5028
18035,39047,4812
18037,18019,4824
18037,18089,4812
18037,18117,14436
18037,18147,4824
18037,18163,3972
18037,18173,5028
18037,21015,5028
18037,47155,4824
18039,17031,3972
18039,17089,3972
18039,18003,3972
18039,18005,3972
18039,18035,4824
18039,18039,1168695
18039,18085,7944
18039,18099,31356
18039,18141,50526
18039,18169,7944
18039,18179,3972
18039,24003,4812
18039,26005,3972
18039,26055,6030
18039,26081,12060
18039,34001,4824
18039,36067,4824
18039,37173,5028
18039,39049,4824
18039,47155,4812
18039,80930,4812
18041,18005,3972
18041,18035,16866
18041,18145,14436
18043,17031,4812
18043,17111,4824
18043,18043,15888
18043,18097,9624
18043,18117,4812
18043,18169,3972
18043,21093,14880
18043,21111,31188
18043,21179,4812
18043,80930,4812
18045,18097,5028
18045,18157,4812
18047,18005,3972
18047,39017,4812
18047,39061,14811
18049,1003,5028
18049,18085,17874
18049,18169,7944
18051,17055,5028
18051,18117,4812
18051,18163,165585
18051,18173,5028
18053,18003,3972
18053,18005,3972
18053,18035,26520
18053,18053,19755
18053,18117,6015
18053,18163,4812
18053,37173,5028
18053,39061,5028
18053,47157,4824
18055,18167,12909
18057,1125,4824
18057,6037,4824
18057,17031,4812
18057,18005,32769
18057,18035,9624
18057,18057,114180
18057,18081,3972
18057,18089,9624
18057,18095,4824
18057,18097,58215
18057,18109,4824
18057,18113,4812
18057,18159,5028
18057,18163,3972
18057,21093,4824
18057,21179,4812
18057,26005,3972
18057,26033,4824
18057,29027,3972
18057,29189,5028
18057,39009,4824
18057,39093,4812
18057,42027,4824
18057,47037,8784
18057,47155,4812
18057,55135,3972
18059,12081,4824
18059,18005,3972
18059,18035,4812
18059,18039,3972
18059,18057,9648
18059,18081,9777
18059,18097,14652
18059,18109,5028
18059,18117,4812
18059,18145,19248
18059,18157,4812
18059,18167,3972
18059,39047,4812
18061,18005,3972
18061,18043,3972
18061,18061,3972
18061,18081,4812
18061,18093,6030
18061,21037,5028
18061,21111,4824
18063,1121,5028
18063,17089,7218
18063,17119,5028
18063,17197,4824
18063,18005,18867
18063,18035,9648
18063,18063,12909
18063,18097,44982
18063,18109,19908
18063,18117,4812
18063,18167,20853
18063,21093,4824
18063,39047,6015
18063,47119,4812
18063,51107,3972
18065,18005,7944
18065,18035,42159
18065,18065,50643
18065,18097,9840
18065,18117,4812
18065,18145,4812
18067,18005,4965
18067,18097,14868
18067,18157,4812
18067,18159,35196
18067,18169,19860
18067,21093,4824
18067,39107,5028
18067,42091,5028
18069,18003,37581
18069,18035,4812
18069,18085,7944
18069,18169,11916
18069,18179,13902
18071,18005,25818
18071,39009,4824
18073,17031,4824
18073,17091,4812
18073,18085,3972
18073,18089,33684
18073,18167,4965
18073,26005,3972
18075,18005,3972
18075,18035,34962
18075,37173,4812
18077,18005,11916
18077,18077,5028
18077,19155,5028
18079,18005,15888
18079,18145,4812
18079,47155,4812
18081,18005,69636
18081,18035,4824
18081,18081,146427
18081,18089,4812
18081,18097,5028
18081,18109,19500
18081,18145,9624
18081,21067,5028
18081,36061,3972
18081,39047,6015
18081,39061,5028
18081,39095,3972
18083,18005,3972
18083,18083,54051
18083,18097,5028
18083,18105,5028
18083,18163,9000
18083,18167,3972
18085,17031,3972
18085,17197,5028
18085,18003,32616
18085,18039,30150
18085,18085,225411
18085,18099,9648
18085,18141,4812
18085,18169,7944
18085,31055,5028
18085,47155,4812
18087,18003,7944
18087,18039,27738
18087,18113,70977
18087,21067,3972
18087,26149,5028
18089,4013,5028
18089,17031,68808
18089,17043,4824
18089,17063,5028
18089,17091,4812
18089,17197,4824
18089,18035,4812
18089,18089,5862123
18089,18097,5028
18089,18113,4812
18089,18163,5028
18089,18167,3972
18089,20031,4824
18089,29189,3972
18089,39061,5028
18089,47155,9636
18091,1003,5028
18091,15003,5028
18091,18003,3972
18091,18005,3972
18091,18085,15888
18091,18089,16842
18091,18091,10854
18091,18169,3972
18091,40143,4824
18091,50850,7218
18093,17031,4812
18093,17111,4824
18093,18093,50652
18093,18097,15084
18093,18105,10056
18093,18109,12060
18093,18117,4812
18093,37173,4812
18093,47155,4824
18095,4013,4824
18095,13051,5028
18095,18005,10923
18095,18035,75918
18095,18057,4824
18095,18081,9624
18095,18095,28944
18095,18097,14868
18095,39017,5028
18095,47037,3972
18095,47155,6030
18097,1125,4824
18097,4001,5028
18097,8113,4824
18097,10005,4812
18097,12011,3972
18097,12095,4824
18097,13121,4824
18097,16065,4824
18097,17031,9636
18097,18005,80760
18097,18035,25290
18097,18039,5028
18097,18057,20757
18097,18081,4812
18097,18089,15651
18097,18095,4824
18097,18097,563757
18097,18105,5028
18097,18109,9648
18097,18145,19248
18097,18157,4812
18097,18163,5028
18097,18167,15888
18097,26005,3972
18097,39047,14436
18097,47155,4812
18097,48201,5028
18099,8085,5028
18099,18039,14472
18099,18085,20853
18099,18099,174870
18099,18113,4812
18099,18141,12030
18101,18173,5028
18101,29077,3972
18103,18085,3972
18103,18169,41706
18103,18179,3972
18105,5119,4824
18105,18005,12909
18105,18089,9624
18105,18093,4824
18105,18097,10056
18105,18105,138270
18105,18145,4812
18105,18167,7944
18105,24003,4812
18105,39009,4824
18105,39061,5028
18107,18005,3972
18107,18097,5028
18107,18107,59079
18107,18157,4812
18109,18005,8937
18109,18081,4965
18109,18089,4812
18109,18109,294672
18109,18167,3972
18109,29027,3972
18109,56023,3972
18111,17091,19248
18111,18089,18045
18111,56023,3972
18113,18003,104742
18113,18039,24120
18113,18113,74586
18113,18167,3972
18113,18169,7944
18113,26037,5028
18113,47155,4812
18115,39061,5028
18117,18093,4824
18117,18117,50526
18119,18109,5028
18119,18117,6015
18119,18167,12909
18119,18179,3972
18121,18167,48657
18123,18117,4812
18123,18147,14472
18123,18173,5028
18123,21227,4824
18125,18109,4824
18125,18163,5028
18127,4013,3972
18127,12081,4824
18127,17031,4812
18127,17063,5028
18127,18039,3972
18127,18085,25818
18127,18089,205749
18127,18113,4812
18127,18127,111600
18127,24003,4812
18127,39009,4824
18127,39095,5028
18127,45051,4824
18127,47037,4824
18129,18117,4812
18129,18163,92982
18129,18173,5028
18129,21227,4824
18131,26139,5028
18133,18063,3972
18133,18097,5028
18133,18109,20910
18135,18035,121629
18135,18167,7944
18135,18177,4812
18135,18179,3972
18135,55025,5028
18137,18005,7944
18139,18065,3972
18139,18077,5028
18139,18145,24060
18139,47037,4812
18141,17031,5028
18141,17111,4824
18141,17197,3972
18141,18039,33261
18141,18085,7944
18141,18089,4812
18141,18097,5028
18141,18099,33768
18141,18141,196452
18141,18149,4824
18141,29027,3972
18141,39085,4824
18141,47155,6285
18141,48201,4812
18143,18005,3972
18143,29027,3972
18143,47155,4824
18145,18005,35748
18145,18057,5028
18145,18145,560598
18145,18147,9648
18145,18167,3972
18145,26125,5028
18147,18147,28944
18147,18163,14028
18147,18173,5028
18147,48493,3972
18149,18099,4824
18149,18149,14472
18149,47007,4812
18151,18003,15888
18151,18113,4812
18151,81190,4812
18153,18153,4812
18153,18167,43692
18155,18155,13902
18155,21111,11058
18157,6085,3972
18157,18003,3972
18157,18035,9636
18157,18089,14436
18157,18097,5028
18157,18145,4812
18157,18157,9624
18157,18167,3972
18157,18169,3972
18157,26019,4824
18157,26055,4824
18159,18035,6030
18159,18097,5028
18159,18159,137013
18161,39017,15639
18163,1115,4824
18163,18117,4812
18163,18163,764625
18163,18167,3972
18163,18173,46509
18163,47037,3972
18163,47155,4812
18165,18147,4824
18165,18167,63552
18165,39107,5028
18167,17031,4812
18167,18005,3972
18167,18083,7542
18167,18109,5028
18167,18141,4812
18167,18167,647295
18169,18003,23832
18169,18005,3972
18169,18085,3972
18169,18169,239313
18171,18035,4824
18171,18097,8799
18173,17031,4812
18173,18097,5028
18173,18109,4824
18173,18117,4812
18173,18147,4824
18173,18163,110310
18173,18173,82962
18173,39061,5028
18173,56021,3972
18175,18003,6951
18175,18005,3972
18175,18043,3972
18177,13051,4812
18177,18005,7944
18177,18035,9648
18177,18065,5958
18177,18127,7542
18177,18177,25263
18177,26099,3972
18177,39061,4812
18177,47155,4812
18179,18003,24825
18179,18035,4824
18179,18085,3972
18179,18179,7944
18181,13089,5028
18181,18039,4824
18183,18003,78351
18183,18035,4824
18183,18097,5028
18183,18145,4812
18183,18169,3972
18183,18179,5958
18183,47155,4812
19001,8001,5028
19001,19153,5028
19001,31055,10056
19005,19065,14472
19007,19099,4812
19009,19161,5028
19011,19103,20502
19011,19113,43779
19011,47065,3972
19011,55007,4812
19013,17063,10056
19013,18127,5028
19013,19061,5028
19013,19065,9648
19013,19103,4824
19013,19153,4824
19013,26163,4965
19013,29027,3972
19013,31055,26397
19015,19153,3972
19015,19169,4824
19015,31055,10056
19015,46099,3972
19017,19065,14472
19017,27057,3972
19019,19065,6030
19019,19103,4824
19019,31055,5028
19019,39047,3972
19021,19193,5028
19021,31055,5028
19023,19023,25326
19023,19065,4824
19023,31055,15084
19025,31055,5028
19027,19027,9648
19027,19161,10056
19027,31055,5028
19029,19155,21369
19029,31055,10056
19029,47155,4812
19031,19031,31356
19031,19103,25326
19031,19113,10056
19033,19065,4824
19033,31055,5028
19033,47155,4824
19035,31055,5028
19037,17063,5028
19039,19181,4812
19039,31055,5028
19043,19061,4812
19043,19065,10854
19043,19105,3972
19043,19155,5028
19045,17111,7236
19045,19031,4824
19045,19061,4812
19045,37019,5028
19047,19047,12570
19047,19161,10056
19049,13051,4812
19049,17063,5028
19049,19153,81555
19049,31055,16341
19049,47037,4812
19053,6085,3972
19053,19153,3972
19055,10030,9624
19055,19065,4824
19055,35059,4824
19055,55087,4824
19057,17111,4824
19057,19057,5028
19057,19061,4812
19057,19103,4824
19057,19113,5028
19057,20031,4824
19057,29027,3972
19059,45051,4824
19061,17031,4812
19061,17111,4824
19061,19061,363825
19061,19103,4824
19061,29027,4965
19061,29077,3972
19061,31055,5028
19061,37019,5028
19065,19065,131454
19065,19103,4824
19067,19023,4824
19067,19065,4824
19067,19193,6285
19069,19069,3972
19071,19161,5028
19071,31055,5028
19073,19155,5028
19075,19153,4824
19077,19153,5028
19077,31055,10056
19081,19155,5028
19081,20031,4824
19081,35001,4812
19083,19169,4824
19085,19193,5028
19085,31055,10056
19087,19103,9648
19087,19183,5028
19087,29027,3972
19089,19065,4824
19091,19023,4824
19091,31055,5028
19093,19161,5028
19093,31055,10056
19095,19103,31356
19095,19113,5028
19097,17111,4824
19097,19045,4812
19097,19061,33684
19099,19099,15639
19099,27123,5028
19099,31055,11313
19101,19183,5028
19103,4005,3972
19103,17063,5028
19103,17195,4812
19103,19061,4812
19103,19103,324822
19103,19113,50280
19103,19183,10056
19103,29027,3972
19103,29047,3972
19103,31055,37710
19105,19031,9648
19105,19103,6030
19105,19105,3972
19105,19113,12570
19105,31055,5028
19107,19103,9648
19107,19183,5028
19107,31055,5028
19107,36009,5028
19111,19103,9648
19111,19155,5028
19111,29027,7944
19113,12083,3972
19113,17063,5028
19113,17161,4812
19113,19031,4824
19113,19061,9840
19113,19103,38796
19113,19113,846909
19113,26003,4824
19113,26055,4824
19113,27145,3972
19113,31055,50280
19113,39047,4812
19113,47037,4824
19113,47065,3972
19115,19103,4824
19115,19183,5028
19117,19103,5028
19119,19193,10056
19119,31055,5028
19121,19153,12972
19121,26003,4824
19121,31055,7542
19123,19153,4824
19123,29043,4824
19125,8041,4824
19125,19125,55308
19125,19153,4824
19125,48453,5028
19127,19047,5028
19127,29097,4824
19127,31055,5028
19129,19155,5028
19129,31055,10056
19131,19023,6030
19133,31055,15084
19135,17031,4812
19135,31055,5028
19139,12055,10056
19139,17063,5028
19139,19103,25734
19143,19103,5028
19143,31055,5028
19145,55133,5028
19147,19193,5028
19149,19193,5028
19149,31055,25140
19149,31119,4824
19149,37147,3972
19151,19161,5028
19153,13051,4965
19153,17031,8784
19153,17089,4965
19153,17161,4812
19153,19103,4824
19153,19113,10056
19153,19153,292353
19153,19161,10056
19153,19181,4812
19153,22105,4812
19153,27123,4812
19153,31055,137214
19153,40050,4812
19153,47037,5028
19153,53005,5028
19155,17063,5028
19155,18127,5028
19155,19153,3972
19155,19155,35196
19155,27131,5028
19155,31055,84156
19155,31185,3972
19157,2068,3972
19157,19061,4812
19157,31055,5028
19161,19027,9648
19161,19161,93018
19161,19193,5028
19161,31055,7542
19163,17043,4824
19163,17063,37710
19163,17111,8442
19163,17161,70977
19163,19061,12030
19163,19103,9648
19163,19155,5028
19163,21093,5028
19163,27003,5028
19163,39047,4812
19163,47037,3972
19163,47155,6015
19163,51510,4812
19165,19027,4824
19165,19155,5028
19165,19161,5028
19165,31055,10056
19167,5119,5028
19167,19193,5028
19167,31055,20112
19167,45079,5028
19167,46099,7944
19169,19153,17592
19169,19161,7542
19169,19169,10854
19169,31055,35196
19169,48167,4812
19171,19171,12030
19171,24003,4812
19175,24003,4812
19175,48493,3972
19177,19113,5028
19179,19103,4824
19179,31055,10056
19181,19065,4824
19181,19103,5028
19181,19125,11313
19181,19153,46125
19181,19181,75789
19181,26077,4812
19181,31055,5028
19183,17055,5028
19183,18089,4812
19183,19103,31356
19183,19113,5028
19183,19183,89247
19183,20031,4824
19187,12095,4824
19187,19161,7542
19187,31055,10056
19187,47037,3972
19189,31055,5028
19191,19065,9648
19191,20031,4824
19193,8001,10056
19193,19193,11058
19193,20045,3972
19193,27057,3972
19193,31055,43995
19193,55097,5028
19195,31055,5028
20001,20031,9648
20003,20045,3972
20005,20031,7236
20005,20043,5028
20009,20031,4824
20009,20177,5028
20009,55079,3972
20009,60855,4812
20011,20011,23832
20011,20037,5028
20011,29217,5028
20015,20031,4824
20015,20079,4824
20015,20173,14652
20015,29077,3972
20015,45051,4824
20021,29097,10854
20029,20027,3972
20031,20031,51858
20031,20045,3972
20035,20173,4812
20037,13117,4812
20037,20037,26598
20037,29097,4824
20037,39047,4812
20037,48277,3972
20037,48439,4824
20041,5001,4824
20041,17063,5028
20041,20031,4824
20041,20113,4812
20041,20169,3972
20043,20043,18855
20045,12031,4812
20045,12091,4824
20045,20031,4824
20045,20045,296907
20045,20177,4812
20045,29027,3972
20045,29095,3972
20045,35061,4824
20045,47037,6030
20045,48113,3972
20051,20045,3972
20051,20113,6015
